symbol,min_rate,min_exchange,min_funding_time,max_rate,max_exchange,max_funding_time,funding_diff_metric,metric_reason
WAL/USDT,-0.000664,bitget,2025-11-04 16:00:00+00:00,-0.00012751,bybit,2025-11-04 16:00:00+00:00,0.0005364899999999999,same_time→spread
XPIN/USDT,5e-05,bitget,2025-11-04 16:00:00+00:00,0.00056888,bybit,2025-11-04 16:00:00+00:00,0.00051888,same_time→spread
APT/USD,-0.00060391,bybit,2025-11-04 16:00:00+00:00,-0.000124,bitget,2025-11-04 16:00:00+00:00,0.00047991000000000006,same_time→spread
GNO/USDT,-0.00078132,bybit,2025-11-04 16:00:00+00:00,-0.000303,bitget,2025-11-04 16:00:00+00:00,0.00047831999999999996,same_time→spread
POL,-0.000368,kucoin_futures,2025-11-04 16:00:00+00:00,0.0001,bybit,2025-11-04 16:00:00+00:00,0.000468,same_time→spread
AXS/USDT,-0.000366,bitget,2025-11-04 16:00:00+00:00,0.0001,bybit,2025-11-04 16:00:00+00:00,0.000466,same_time→spread
TRUMP,-0.0004,kucoin_futures,2025-11-04 16:00:00+00:00,5e-05,bybit,2025-11-04 16:00:00+00:00,0.00045000000000000004,same_time→spread
LYN/USDT,5e-05,bybit,2025-11-04 16:00:00+00:00,0.000489,bitget,2025-11-04 16:00:00+00:00,0.00043899999999999994,same_time→spread
OP/USDT,-0.000333,bitget,2025-11-04 16:00:00+00:00,0.0001,htx,2025-11-04 16:00:00+00:00,0.000433,same_time→spread
LIGHT/USDT,5e-05,bybit,2025-11-04 16:00:00+00:00,0.000479,bitget,2025-11-04 16:00:00+00:00,0.00042899999999999997,same_time→spread
SKL/USDT,-0.000427,bitget,2025-11-04 16:00:00+00:00,6.3128582913113e-05,htx,2025-10-30 08:00:00+00:00,0.000427,A_in_next→use_rate_a
ETC,-0.000317,kucoin_futures,2025-11-04 16:00:00+00:00,0.0001,bybit,2025-11-04 16:00:00+00:00,0.000417,same_time→spread
DEEP/USDT,-0.000363,bitget,2025-11-04 16:00:00+00:00,4.671e-05,bybit,2025-11-04 16:00:00+00:00,0.00040971,same_time→spread
IP,-0.000357,kucoin_futures,2025-11-04 16:00:00+00:00,5e-05,bybit,2025-11-04 16:00:00+00:00,0.000407,same_time→spread
BSV/USDT,-0.00029298,bybit,2025-11-04 16:00:00+00:00,0.0001,htx,2025-11-04 16:00:00+00:00,0.00039297999999999997,same_time→spread
STRK/USDT,-0.000291,bitget,2025-11-04 16:00:00+00:00,0.0001,htx,2025-11-04 16:00:00+00:00,0.000391,same_time→spread
IOST/USDT,-0.000493,bitget,2025-11-04 16:00:00+00:00,-0.0001076700134209,okx,2025-11-04 16:00:00+00:00,0.00038532998657909995,same_time→spread
TRUMP/USDT,-0.000331,bitget,2025-11-04 16:00:00+00:00,5e-05,bybit,2025-11-04 16:00:00+00:00,0.00038100000000000005,same_time→spread
DOT,-0.000269,kucoin_futures,2025-11-04 16:00:00+00:00,0.0001,bybit,2025-11-04 16:00:00+00:00,0.00036899999999999997,same_time→spread
MERL/USDT,-0.00031741,bybit,2025-11-04 16:00:00+00:00,5e-05,htx,2025-11-04 16:00:00+00:00,0.00036741000000000003,same_time→spread
FORTH/USDT,-0.000267,bitget,2025-11-04 16:00:00+00:00,0.0001,bybit,2025-11-04 16:00:00+00:00,0.000367,same_time→spread
SUNDOG/USDT,-0.0002661,bybit,2025-11-04 16:00:00+00:00,0.0001,bitget,2025-11-04 16:00:00+00:00,0.0003661,same_time→spread
PIPPIN/USDT,5e-05,bybit,2025-11-04 16:00:00+00:00,0.000414,bitget,2025-11-04 16:00:00+00:00,0.00036399999999999996,same_time→spread
ZK/USDT,-0.0002635149162101,okx,2025-11-04 16:00:00+00:00,0.0001,htx,2025-11-04 16:00:00+00:00,0.0003635149162101,same_time→spread
HANA/USDT,1.3e-05,bitget,2025-11-04 16:00:00+00:00,0.00036984,bybit,2025-11-04 16:00:00+00:00,0.00035684000000000003,same_time→spread
GLM/USDT,-0.00124677,bybit,2025-11-04 16:00:00+00:00,-0.0008923748748286,okx,2025-11-04 16:00:00+00:00,0.0003543951251713999,same_time→spread
FIL/USDT,-0.000253,bitget,2025-11-04 16:00:00+00:00,0.0001,htx,2025-11-04 16:00:00+00:00,0.000353,same_time→spread
NMR/USDT,-0.0004143422461497,okx,2025-11-04 16:00:00+00:00,-6.444413483769e-05,htx,2025-11-04 16:00:00+00:00,0.00034989811131201003,same_time→spread
CARV/USDT,1.25e-05,bybit,2025-11-04 16:00:00+00:00,0.000361,bitget,2025-11-04 16:00:00+00:00,0.0003485,same_time→spread
KAITO/USDT,-0.0003293600535468,okx,2025-11-04 16:00:00+00:00,1.25e-05,bybit,2025-11-04 16:00:00+00:00,0.00034186005354679995,same_time→spread
TON,-0.000241,kucoin_futures,2025-11-04 16:00:00+00:00,0.0001,bybit,2025-11-04 16:00:00+00:00,0.000341,same_time→spread
GOAT/USDT,-0.0002379905061389,okx,2025-11-04 16:00:00+00:00,0.0001,htx,2025-11-04 16:00:00+00:00,0.0003379905061389,same_time→spread
HIPPO/USDT,0.0001396,bybit,2025-11-04 16:00:00+00:00,0.000476,bitget,2025-11-04 16:00:00+00:00,0.00033640000000000005,same_time→spread
H/USDT,5e-05,bitget,2025-11-04 16:00:00+00:00,0.0003857546945603,okx,2025-11-04 16:00:00+00:00,0.00033575469456029996,same_time→spread
COAI/USDT,1.25e-05,htx,2025-11-04 16:00:00+00:00,0.0003466827310423,okx,2025-11-04 16:00:00+00:00,0.0003341827310423,same_time→spread
ZETA/USDT,-0.0002825958416986,okx,2025-11-04 16:00:00+00:00,5e-05,bitget,2025-11-04 16:00:00+00:00,0.0003325958416986,same_time→spread
ATOM/USDT,-0.00052848,bybit,2025-11-04 16:00:00+00:00,-0.000200420794987018,htx,2025-11-04 16:00:00+00:00,0.00032805920501298197,same_time→spread
PROMPT/USDT,-0.00027,bitget,2025-11-04 16:00:00+00:00,5e-05,bybit,2025-11-04 16:00:00+00:00,0.00032,same_time→spread
MINA/USDT,-0.00111407,bybit,2025-11-04 16:00:00+00:00,-0.0007952626503346,okx,2025-11-04 16:00:00+00:00,0.0003188073496654,same_time→spread
LINK/USD,-0.00021611,bybit,2025-11-04 16:00:00+00:00,0.0001,bitget,2025-11-04 16:00:00+00:00,0.00031611,same_time→spread
NEWT/USDT,-0.000303,bitget,2025-11-04 16:00:00+00:00,1.25e-05,bybit,2025-11-04 16:00:00+00:00,0.00031549999999999997,same_time→spread
BLESS/USDT,5e-05,bybit,2025-11-04 16:00:00+00:00,0.000365,bitget,2025-11-04 16:00:00+00:00,0.00031499999999999996,same_time→spread
MOODENG,5e-05,bybit,2025-11-04 16:00:00+00:00,0.00036,kucoin_futures,2025-11-04 16:00:00+00:00,0.00031,same_time→spread
AVNT/USDT,-0.000296,bitget,2025-11-04 16:00:00+00:00,1.25e-05,okx,2025-11-04 16:00:00+00:00,0.00030849999999999996,same_time→spread
PUFFER/USDT,-0.0004668,bybit,2025-11-04 16:00:00+00:00,-0.000159,bitget,2025-11-04 16:00:00+00:00,0.0003078,same_time→spread
NEAR/USD,-0.00020526,bybit,2025-11-04 16:00:00+00:00,0.0001,bitget,2025-11-04 16:00:00+00:00,0.00030526,same_time→spread
FARTCOIN,-0.000251,kucoin_futures,2025-11-04 16:00:00+00:00,5e-05,bybit,2025-11-04 16:00:00+00:00,0.000301,same_time→spread
T/USDT,-0.000275,bitget,2025-11-04 16:00:00+00:00,2.5e-05,bybit,2025-11-04 16:00:00+00:00,0.00030000000000000003,same_time→spread
BLUR/USDT,-0.000194,bitget,2025-11-04 16:00:00+00:00,0.0001,htx,2025-11-04 16:00:00+00:00,0.000294,same_time→spread
YGG/USDT,-0.000242,bitget,2025-11-04 16:00:00+00:00,5e-05,bybit,2025-11-04 16:00:00+00:00,0.000292,same_time→spread
ETC/USDT,-0.000189,bitget,2025-11-04 16:00:00+00:00,0.0001,htx,2025-11-04 16:00:00+00:00,0.00028900000000000003,same_time→spread
OP,-0.000278,kucoin_futures,2025-11-04 16:00:00+00:00,1.084e-05,bybit,2025-11-04 16:00:00+00:00,0.00028884,same_time→spread
USUAL/USDT,-0.000188,bitget,2025-11-04 16:00:00+00:00,0.0001,htx,2025-11-04 16:00:00+00:00,0.000288,same_time→spread
RVN/USDT,-0.000182,bitget,2025-11-04 16:00:00+00:00,0.0001,okx,2025-11-04 16:00:00+00:00,0.000282,same_time→spread
ZEN/USDT,-0.00050188,bybit,2025-11-04 16:00:00+00:00,-0.00022,bitget,2025-11-04 16:00:00+00:00,0.00028188,same_time→spread
MEME/USDT,-0.00023,bitget,2025-11-04 16:00:00+00:00,5e-05,bybit,2025-11-04 16:00:00+00:00,0.00028000000000000003,same_time→spread
STX/USDT,-0.000176,bitget,2025-11-04 16:00:00+00:00,0.0001,bybit,2025-11-04 16:00:00+00:00,0.000276,same_time→spread
POPCAT,-0.000173,kucoin_futures,2025-11-04 16:00:00+00:00,0.0001,bybit,2025-11-04 16:00:00+00:00,0.000273,same_time→spread
ENJ/USDT,-0.00017035,bybit,2025-11-04 16:00:00+00:00,0.0001,bitget,2025-11-04 16:00:00+00:00,0.00027035,same_time→spread
GRT/USDT,-0.0001687923704966,okx,2025-11-04 16:00:00+00:00,0.0001,htx,2025-11-04 16:00:00+00:00,0.0002687923704966,same_time→spread
NXPC/USDT,-0.000213,bitget,2025-11-04 16:00:00+00:00,5e-05,htx,2025-11-04 16:00:00+00:00,0.000263,same_time→spread
TIA,-0.000152,kucoin_futures,2025-11-04 16:00:00+00:00,0.0001,bybit,2025-11-04 16:00:00+00:00,0.000252,same_time→spread
BAT/USDT,-0.0001501378696552,okx,2025-11-04 16:00:00+00:00,0.0001,bitget,2025-11-04 16:00:00+00:00,0.0002501378696552,same_time→spread
SAHARA,-0.000475,kucoin_futures,2025-11-04 16:00:00+00:00,-0.0002263,bybit,2025-11-04 16:00:00+00:00,0.00024870000000000003,same_time→spread
PUNDIX/USDT,-0.000525,bitget,2025-11-04 16:00:00+00:00,-0.00027953,bybit,2025-11-04 16:00:00+00:00,0.00024546999999999997,same_time→spread
TSTBSC/USDT,-0.000193,bitget,2025-11-04 16:00:00+00:00,5e-05,bybit,2025-11-04 16:00:00+00:00,0.000243,same_time→spread
SOMI/USDT,-0.000189,bitget,2025-11-04 16:00:00+00:00,5e-05,htx,2025-11-04 16:00:00+00:00,0.000239,same_time→spread
API3/USDT,-0.0001865141057526,okx,2025-11-04 16:00:00+00:00,5e-05,htx,2025-11-04 16:00:00+00:00,0.0002365141057526,same_time→spread
LUNA/USDT,-0.000136067850577,okx,2025-11-04 16:00:00+00:00,0.0001,htx,2025-11-04 16:00:00+00:00,0.00023606785057700002,same_time→spread
BIO/USDT,-0.000222,bitget,2025-11-04 16:00:00+00:00,1.25e-05,htx,2025-11-04 16:00:00+00:00,0.0002345,same_time→spread
WLD,-0.000132,kucoin_futures,2025-11-04 16:00:00+00:00,0.0001,bybit,2025-11-04 16:00:00+00:00,0.000232,same_time→spread
STG/USDT,-0.000132,bitget,2025-11-04 16:00:00+00:00,0.0001,bybit,2025-11-04 16:00:00+00:00,0.000232,same_time→spread
ETH/USDT,-0.000127,bitget,2025-11-04 16:00:00+00:00,0.0001,htx,2025-11-04 16:00:00+00:00,0.000227,same_time→spread
TRX/USDT,-0.000492,bitget,2025-11-04 16:00:00+00:00,-0.00026652,bybit,2025-11-04 16:00:00+00:00,0.00022548000000000002,same_time→spread
NOT,-0.000124,kucoin_futures,2025-11-04 16:00:00+00:00,0.0001,bybit,2025-11-04 16:00:00+00:00,0.00022400000000000002,same_time→spread
PENDLE,5e-05,bybit,2025-11-04 16:00:00+00:00,0.000272,kucoin_futures,2025-11-04 16:00:00+00:00,0.000222,same_time→spread
BLUAI/USDT,5e-05,bitget,2025-11-04 16:00:00+00:00,0.0002703017980103,okx,2025-11-04 16:00:00+00:00,0.00022030179801030002,same_time→spread
SONIC/USDT,-0.000164366331043,okx,2025-11-04 16:00:00+00:00,5e-05,bitget,2025-11-04 16:00:00+00:00,0.000214366331043,same_time→spread
VANA/USDT,-0.00016303,bybit,2025-11-04 16:00:00+00:00,4.90369681664e-05,okx,2025-11-04 16:00:00+00:00,0.00021206696816639998,same_time→spread
GAS/USDT,-0.000161,bitget,2025-11-04 16:00:00+00:00,5e-05,okx,2025-11-04 16:00:00+00:00,0.000211,same_time→spread
LTC/USDT,-0.00011,bitget,2025-11-04 16:00:00+00:00,0.0001,bybit,2025-11-04 16:00:00+00:00,0.00021,same_time→spread
WLFI/USDT,-0.0001564341862791,okx,2025-11-04 16:00:00+00:00,5e-05,htx,2025-11-04 16:00:00+00:00,0.0002064341862791,same_time→spread
WIF,-0.000105,kucoin_futures,2025-11-04 16:00:00+00:00,0.0001,bybit,2025-11-04 16:00:00+00:00,0.000205,same_time→spread
AIXBT/USDT,-0.0001029179272113,okx,2025-11-04 16:00:00+00:00,0.0001,htx,2025-11-04 16:00:00+00:00,0.0002029179272113,same_time→spread
ZKC/USDT,-0.000149,bitget,2025-11-04 16:00:00+00:00,5e-05,bybit,2025-11-04 16:00:00+00:00,0.00019899999999999999,same_time→spread
QTUM/USDT,-9.50929181808e-05,okx,2025-11-04 16:00:00+00:00,0.0001,bitget,2025-11-04 16:00:00+00:00,0.0001950929181808,same_time→spread
SUI/USD,-9.296e-05,bybit,2025-11-04 16:00:00+00:00,0.0001,bitget,2025-11-04 16:00:00+00:00,0.00019296,same_time→spread
SLP/USDT,-0.00014112,bybit,2025-11-04 16:00:00+00:00,5e-05,bitget,2025-11-04 16:00:00+00:00,0.00019112,same_time→spread
BCH,-0.000138,kucoin_futures,2025-11-04 16:00:00+00:00,5e-05,bybit,2025-11-04 16:00:00+00:00,0.000188,same_time→spread
DOGE/USD,-8.762e-05,bybit,2025-11-04 16:00:00+00:00,0.0001,bitget,2025-11-04 16:00:00+00:00,0.00018762,same_time→spread
RSR/USDT,-8.66261823436e-05,okx,2025-11-04 16:00:00+00:00,0.0001,bitget,2025-11-04 16:00:00+00:00,0.0001866261823436,same_time→spread
HBAR/USDT,-8.6e-05,bitget,2025-11-04 16:00:00+00:00,0.0001,htx,2025-11-04 16:00:00+00:00,0.00018600000000000002,same_time→spread
FIL/USD,-8.4e-05,bitget,2025-11-04 16:00:00+00:00,0.0001,bybit,2025-11-04 16:00:00+00:00,0.000184,same_time→spread
RAY/USDT,-8.1e-05,bitget,2025-11-04 16:00:00+00:00,0.0001,okx,2025-11-04 16:00:00+00:00,0.000181,same_time→spread
LQTY/USDT,-7.68650410157e-05,okx,2025-11-04 16:00:00+00:00,0.0001,bitget,2025-11-04 16:00:00+00:00,0.0001768650410157,same_time→spread
ROSE/USDT,-0.00039,bitget,2025-11-04 16:00:00+00:00,-0.0002151,bybit,2025-11-04 16:00:00+00:00,0.0001749,same_time→spread
EGLD/USDT,-7.39693290322e-05,okx,2025-11-04 16:00:00+00:00,0.0001,bitget,2025-11-04 16:00:00+00:00,0.0001739693290322,same_time→spread
1000BONK,-7.3e-05,kucoin_futures,2025-11-04 16:00:00+00:00,0.0001,bybit,2025-11-04 16:00:00+00:00,0.000173,same_time→spread
FXS/USDT,-7.237e-05,bybit,2025-11-04 16:00:00+00:00,0.0001,okx,2025-11-04 16:00:00+00:00,0.00017237,same_time→spread
GIGGLE/USDT,-0.000122,bitget,2025-11-04 16:00:00+00:00,5e-05,bybit,2025-11-04 16:00:00+00:00,0.000172,same_time→spread
CVX/USDT,-7.2e-05,bitget,2025-11-04 16:00:00+00:00,0.0001,okx,2025-11-04 16:00:00+00:00,0.000172,same_time→spread
LRC/USDT,-7e-05,bitget,2025-11-04 16:00:00+00:00,0.0001,bybit,2025-11-04 16:00:00+00:00,0.00017,same_time→spread
LINK,-6.7e-05,kucoin_futures,2025-11-04 16:00:00+00:00,0.0001,bybit,2025-11-04 16:00:00+00:00,0.000167,same_time→spread
W/USDT,-0.000117,bitget,2025-11-04 16:00:00+00:00,5e-05,bybit,2025-11-04 16:00:00+00:00,0.000167,same_time→spread
ME/USDT,-0.000154,bitget,2025-11-04 16:00:00+00:00,1.25e-05,bybit,2025-11-04 16:00:00+00:00,0.0001665,same_time→spread
QNT/USDT,-6.575e-05,bybit,2025-11-04 16:00:00+00:00,0.0001,bitget,2025-11-04 16:00:00+00:00,0.00016575,same_time→spread
PEOPLE/USDT,-6.354e-05,bybit,2025-11-04 16:00:00+00:00,0.0001,bitget,2025-11-04 16:00:00+00:00,0.00016354,same_time→spread
BMT/USDT,-0.000113,bitget,2025-11-04 16:00:00+00:00,5e-05,bybit,2025-11-04 16:00:00+00:00,0.000163,same_time→spread
AIO/USDT,5e-05,bitget,2025-11-04 16:00:00+00:00,0.00021287,bybit,2025-11-04 16:00:00+00:00,0.00016287000000000002,same_time→spread
ARB,-7.7e-05,kucoin_futures,2025-11-04 16:00:00+00:00,8.463e-05,bybit,2025-11-04 16:00:00+00:00,0.00016163,same_time→spread
SHIB/USDT,-5.9e-05,bitget,2025-11-04 16:00:00+00:00,0.0001,htx,2025-11-04 16:00:00+00:00,0.00015900000000000002,same_time→spread
STO/USDT,-0.000109,bitget,2025-11-04 16:00:00+00:00,5e-05,bybit,2025-11-04 16:00:00+00:00,0.00015900000000000002,same_time→spread
KMNO/USDT,-0.001197,bitget,2025-11-04 16:00:00+00:00,-0.00103819,bybit,2025-11-04 16:00:00+00:00,0.0001588099999999999,same_time→spread
OGN/USDT,-5.701e-05,bybit,2025-11-04 16:00:00+00:00,0.0001,bitget,2025-11-04 16:00:00+00:00,0.00015701000000000002,same_time→spread
BLAST/USDT,-0.00091483,bybit,2025-11-04 16:00:00+00:00,-0.000758,bitget,2025-11-04 16:00:00+00:00,0.00015683000000000006,same_time→spread
DOGE/USDT,-5.3e-05,bitget,2025-11-04 16:00:00+00:00,0.0001,bybit,2025-11-04 16:00:00+00:00,0.000153,same_time→spread
ZBT/USDT,-0.00014,bitget,2025-11-04 16:00:00+00:00,1.25e-05,bybit,2025-11-04 16:00:00+00:00,0.0001525,same_time→spread
DOGE,-5.2e-05,kucoin_futures,2025-11-04 16:00:00+00:00,0.0001,bybit,2025-11-04 16:00:00+00:00,0.000152,same_time→spread
SKY/USDT,-0.000256,bitget,2025-11-04 16:00:00+00:00,-0.00010437,bybit,2025-11-04 16:00:00+00:00,0.00015162999999999998,same_time→spread
SCRT/USDT,-0.000238,bitget,2025-11-04 16:00:00+00:00,-8.696e-05,bybit,2025-11-04 16:00:00+00:00,0.00015104000000000002,same_time→spread
CHZ/USDT,-5.049e-05,bybit,2025-11-04 16:00:00+00:00,0.0001,htx,2025-11-04 16:00:00+00:00,0.00015049,same_time→spread
HAEDAL/USDT,-0.0001,bitget,2025-11-04 16:00:00+00:00,5e-05,bybit,2025-11-04 16:00:00+00:00,0.00015000000000000001,same_time→spread
WLFI,-9.7e-05,kucoin_futures,2025-11-04 16:00:00+00:00,5e-05,bybit,2025-11-04 16:00:00+00:00,0.000147,same_time→spread
MANA/USDT,-4.579e-05,bybit,2025-11-04 16:00:00+00:00,0.0001,bitget,2025-11-04 16:00:00+00:00,0.00014579,same_time→spread
YFI/USDT,-4.55425295513e-05,okx,2025-11-04 16:00:00+00:00,0.0001,htx,2025-11-04 16:00:00+00:00,0.0001455425295513,same_time→spread
ZIL/USDT,-4.3e-05,bitget,2025-11-04 16:00:00+00:00,0.0001,bybit,2025-11-04 16:00:00+00:00,0.000143,same_time→spread
XLM,-6.8e-05,kucoin_futures,2025-11-04 16:00:00+00:00,7.411e-05,bybit,2025-11-04 16:00:00+00:00,0.00014210999999999998,same_time→spread
LDO/USDT,-4.2e-05,bitget,2025-11-04 16:00:00+00:00,0.0001,htx,2025-11-04 16:00:00+00:00,0.000142,same_time→spread
BCH/USDT,-3.91143409992e-05,okx,2025-11-04 16:00:00+00:00,0.0001,htx,2025-11-04 16:00:00+00:00,0.0001391143409992,same_time→spread
CVC/USDT,-8.888e-05,bybit,2025-11-04 16:00:00+00:00,4.7e-05,bitget,2025-11-04 16:00:00+00:00,0.00013588,same_time→spread
RESOLV/USDT,-8.41489420916e-05,okx,2025-11-04 16:00:00+00:00,5e-05,bitget,2025-11-04 16:00:00+00:00,0.0001341489420916,same_time→spread
OG/USDT,-3.3e-05,bitget,2025-11-04 16:00:00+00:00,0.0001,bybit,2025-11-04 16:00:00+00:00,0.000133,same_time→spread
FF/USDT,-8.214e-05,bybit,2025-11-04 16:00:00+00:00,5e-05,bitget,2025-11-04 16:00:00+00:00,0.00013214,same_time→spread
IP/USDT,-0.0001167886516285,okx,2025-11-04 16:00:00+00:00,1.25e-05,bybit,2025-11-04 16:00:00+00:00,0.0001292886516285,same_time→spread
ARKM/USDT,-2.899e-05,bybit,2025-11-04 16:00:00+00:00,0.0001,bitget,2025-11-04 16:00:00+00:00,0.00012899,same_time→spread
