symbol,min_rate,min_exchange,min_funding_time,max_rate,max_exchange,max_funding_time,funding_diff_metric,metric_reason
DOOD/USDT,-0.0003392049542714,okx,2025-11-05 16:00:00+00:00,1.3e-05,bitget,2025-11-05 15:00:00+00:00,1.3e-05,A_in_next→use_rate_a
MYX/USDT,1.267e-05,bybit,2025-11-05 15:00:00+00:00,5e-05,bitget,2025-11-05 16:00:00+00:00,1.267e-05,B_in_next→use_rate_b
TURTLE/USDT,1.25e-05,bybit,2025-11-05 15:00:00+00:00,5e-05,bitget,2025-11-05 16:00:00+00:00,1.25e-05,B_in_next→use_rate_b
API3/USDT,-5.8e-05,bitget,2025-11-05 16:00:00+00:00,1.25e-05,bybit,2025-11-05 15:00:00+00:00,1.25e-05,B_in_next→use_rate_b
VIC/USDT,1.25e-05,bybit,2025-11-05 15:00:00+00:00,5e-05,bitget,2025-11-05 16:00:00+00:00,1.25e-05,B_in_next→use_rate_b
WCT/USDT,-0.000443,bitget,2025-11-05 16:00:00+00:00,1.25e-05,bybit,2025-11-05 15:00:00+00:00,1.25e-05,B_in_next→use_rate_b
SOPH/USDT,1.25e-05,bybit,2025-11-05 15:00:00+00:00,5e-05,htx,2025-11-05 16:00:00+00:00,1.25e-05,A_in_next→use_rate_a
SOMI/USDT,-8.8e-05,bitget,2025-11-05 16:00:00+00:00,1.25e-05,bybit,2025-11-05 15:00:00+00:00,1.25e-05,B_in_next→use_rate_b
ZBT/USDT,1.25e-05,bybit,2025-11-05 15:00:00+00:00,5e-05,okx,2025-11-05 16:00:00+00:00,1.25e-05,A_in_next→use_rate_a
AXL/USDT,1.25e-05,bybit,2025-11-05 15:00:00+00:00,5e-05,bitget,2025-11-05 16:00:00+00:00,1.25e-05,B_in_next→use_rate_b
ZRC/USDT,1.25e-05,bybit,2025-11-05 15:00:00+00:00,5e-05,bitget,2025-11-05 16:00:00+00:00,1.25e-05,B_in_next→use_rate_b
RVN/USDT,1.25e-05,bybit,2025-11-05 15:00:00+00:00,5e-05,bitget,2025-11-05 16:00:00+00:00,1.25e-05,B_in_next→use_rate_b
FF/USDT,1.25e-05,bybit,2025-11-05 15:00:00+00:00,5e-05,bitget,2025-11-05 16:00:00+00:00,1.25e-05,B_in_next→use_rate_b
NEWT/USDT,-0.00113,bitget,2025-11-05 16:00:00+00:00,1.25e-05,bybit,2025-11-05 15:00:00+00:00,1.25e-05,B_in_next→use_rate_b
MIRA/USDT,3e-06,bitget,2025-11-05 16:00:00+00:00,1.25e-05,bybit,2025-11-05 15:00:00+00:00,1.25e-05,B_in_next→use_rate_b
MASK/USDT,1.25e-05,bybit,2025-11-05 15:00:00+00:00,5e-05,bitget,2025-11-05 16:00:00+00:00,1.25e-05,B_in_next→use_rate_b
ENSO/USDT,-0.000478,bitget,2025-11-05 16:00:00+00:00,1.25e-05,bybit,2025-11-05 15:00:00+00:00,1.25e-05,B_in_next→use_rate_b
BARD/USDT,1.25e-05,bybit,2025-11-05 15:00:00+00:00,5e-05,bitget,2025-11-05 16:00:00+00:00,1.25e-05,B_in_next→use_rate_b
KAITO/USDT,5e-06,bitget,2025-11-05 16:00:00+00:00,1.25e-05,bybit,2025-11-05 15:00:00+00:00,1.25e-05,B_in_next→use_rate_b
IP/USDT,-0.000551,bitget,2025-11-05 16:00:00+00:00,1.25e-05,bybit,2025-11-05 15:00:00+00:00,1.25e-05,B_in_next→use_rate_b
HYPER/USDT,-0.000284,bitget,2025-11-05 16:00:00+00:00,1.25e-05,bybit,2025-11-05 15:00:00+00:00,1.25e-05,B_in_next→use_rate_b
H/USDT,1.25e-05,bybit,2025-11-05 15:00:00+00:00,5e-05,bitget,2025-11-05 16:00:00+00:00,1.25e-05,B_in_next→use_rate_b
FLOCK/USDT,1.25e-05,bybit,2025-11-05 15:00:00+00:00,5e-05,bitget,2025-11-05 16:00:00+00:00,1.25e-05,B_in_next→use_rate_b
DBR/USDT,1.25e-05,bybit,2025-11-05 15:00:00+00:00,1.3e-05,bitget,2025-11-05 15:00:00+00:00,4.999999999999986e-07,same_time→spread
F/USDT,1.25e-05,bybit,2025-11-05 15:00:00+00:00,1.3e-05,bitget,2025-11-05 15:00:00+00:00,4.999999999999986e-07,same_time→spread
