symbol,min_rate,min_exchange,min_funding_time,max_rate,max_exchange,max_funding_time,funding_diff_metric,metric_reason
WAL/USDT,-0.000355,bitget,2025-11-12 20:00:00+00:00,1.25e-05,bybit,2025-11-12 18:00:00+00:00,1.25e-05,B_in_next→use_rate_b
ZBT/USDT,1.25e-05,bybit,2025-11-12 18:00:00+00:00,5e-05,bitget,2025-11-12 20:00:00+00:00,1.25e-05,B_in_next→use_rate_b
CARV/USDT,1.25e-05,bybit,2025-11-12 18:00:00+00:00,5e-05,bitget,2025-11-12 20:00:00+00:00,1.25e-05,B_in_next→use_rate_b
SIGN/USDT,1.25e-05,bybit,2025-11-12 18:00:00+00:00,5e-05,bitget,2025-11-12 20:00:00+00:00,1.25e-05,B_in_next→use_rate_b
ZRC/USDT,1.25e-05,bybit,2025-11-12 18:00:00+00:00,5e-05,bitget,2025-11-12 20:00:00+00:00,1.25e-05,B_in_next→use_rate_b
FF/USDT,1.25e-05,bybit,2025-11-12 18:00:00+00:00,5e-05,bitget,2025-11-12 20:00:00+00:00,1.25e-05,B_in_next→use_rate_b
M/USDT,1.25e-05,bybit,2025-11-12 18:00:00+00:00,5e-05,bitget,2025-11-12 20:00:00+00:00,1.25e-05,B_in_next→use_rate_b
FLOCK/USDT,1.25e-05,bybit,2025-11-12 18:00:00+00:00,5e-05,bitget,2025-11-12 20:00:00+00:00,1.25e-05,B_in_next→use_rate_b
KITE/USDT,1.25e-05,bybit,2025-11-12 18:00:00+00:00,5e-05,bitget,2025-11-12 20:00:00+00:00,1.25e-05,B_in_next→use_rate_b
OM/USDT,-9.8e-05,bitget,2025-11-12 20:00:00+00:00,1.25e-05,bybit,2025-11-12 18:00:00+00:00,1.25e-05,B_in_next→use_rate_b
OBT/USDT,1.25e-05,bybit,2025-11-12 18:00:00+00:00,5e-05,bitget,2025-11-12 20:00:00+00:00,1.25e-05,B_in_next→use_rate_b
NEWT/USDT,-0.000162,bitget,2025-11-12 20:00:00+00:00,1.25e-05,bybit,2025-11-12 18:00:00+00:00,1.25e-05,B_in_next→use_rate_b
MYX/USDT,1.25e-05,bybit,2025-11-12 18:00:00+00:00,5e-05,bitget,2025-11-12 20:00:00+00:00,1.25e-05,B_in_next→use_rate_b
MMT/USDT,-0.000609,bitget,2025-11-12 20:00:00+00:00,1.25e-05,bybit,2025-11-12 18:00:00+00:00,1.25e-05,B_in_next→use_rate_b
MIRA/USDT,1.25e-05,bybit,2025-11-12 18:00:00+00:00,5e-05,bitget,2025-11-12 20:00:00+00:00,1.25e-05,B_in_next→use_rate_b
HYPER/USDT,1.25e-05,bybit,2025-11-12 18:00:00+00:00,5e-05,bitget,2025-11-12 20:00:00+00:00,1.25e-05,B_in_next→use_rate_b
LA/USDT,-0.001708,bitget,2025-11-12 20:00:00+00:00,1.25e-05,bybit,2025-11-12 18:00:00+00:00,1.25e-05,B_in_next→use_rate_b
BARD/USDT,1.25e-05,bybit,2025-11-12 18:00:00+00:00,5e-05,bitget,2025-11-12 20:00:00+00:00,1.25e-05,B_in_next→use_rate_b
H/USDT,1.25e-05,bybit,2025-11-12 18:00:00+00:00,5e-05,bitget,2025-11-12 20:00:00+00:00,1.25e-05,B_in_next→use_rate_b
LPT/USDT,-8.2e-05,bitget,2025-11-12 20:00:00+00:00,1.25e-05,bybit,2025-11-12 18:00:00+00:00,1.25e-05,B_in_next→use_rate_b
KAITO/USDT,-0.000193,bitget,2025-11-12 20:00:00+00:00,-1.192e-05,bybit,2025-11-12 18:00:00+00:00,1.192e-05,B_in_next→use_rate_b
TURTLE/USDT,-5.32e-06,bybit,2025-11-12 18:00:00+00:00,5e-05,bitget,2025-11-12 20:00:00+00:00,5.32e-06,B_in_next→use_rate_b
ORCA/USDT,-0.000322,bitget,2025-11-12 20:00:00+00:00,-3.16e-06,bybit,2025-11-12 18:00:00+00:00,3.16e-06,B_in_next→use_rate_b
HIPPO/USDT,-1e-06,bitget,2025-11-12 18:00:00+00:00,5e-05,bybit,2025-11-12 20:00:00+00:00,1e-06,A_in_next→use_rate_a
ELX/USDT,1.25e-05,bybit,2025-11-12 18:00:00+00:00,1.3e-05,bitget,2025-11-12 18:00:00+00:00,4.999999999999986e-07,same_time→spread
