timestamp_utc,exchange,symbol,symbol_n,funding_rate,next_funding_rate,next_funding_time,funding_time,raw_note
2025-11-16 11:07:16+0000,bybit,AVNTUSDT,AVNT/USDT,-0.00231938,,,2025-11-16 12:00:00+0000,
2025-11-16 11:07:16+0000,bybit,BANKUSDT,BANK/USDT,5e-05,,,2025-11-16 12:00:00+0000,
2025-11-16 11:07:16+0000,bybit,BATUSDT,BAT/USDT,-3.175e-05,,,2025-11-16 16:00:00+0000,
2025-11-16 11:07:16+0000,bybit,BCHUSDT,BCH/USDT,-0.00013568,,,2025-11-16 16:00:00+0000,
2025-11-16 11:07:16+0000,bybit,BNBUSDT,BNB/USDT,-5.409e-05,,,2025-11-16 16:00:00+0000,
2025-11-16 11:07:16+0000,bybit,BTCUSDT,BTC/USDT,3.596e-05,,,2025-11-16 16:00:00+0000,
2025-11-16 11:07:16+0000,bybit,COAIUSDT,COAI/USDT,0.00024831,,,2025-11-16 12:00:00+0000,
2025-11-16 11:07:16+0000,bybit,CROSSUSDT,CROSS/USDT,5e-05,,,2025-11-16 12:00:00+0000,
2025-11-16 11:07:16+0000,bybit,CRVUSDT,CRV/USDT,0.0001,,,2025-11-16 16:00:00+0000,
2025-11-16 11:07:16+0000,bybit,DASHUSDT,DASH/USDT,-0.01221223,,,2025-11-16 16:00:00+0000,
2025-11-16 11:07:16+0000,bybit,DOGEUSD,DOGE/USD,0.0001,,,2025-11-16 16:00:00+0000,
2025-11-16 11:07:16+0000,bybit,DOGEUSDT,DOGE/USDT,0.0001,,,2025-11-16 16:00:00+0000,
2025-11-16 11:07:16+0000,bybit,DOTUSDT,DOT/USDT,3.267e-05,,,2025-11-16 16:00:00+0000,
2025-11-16 11:07:16+0000,bybit,DYDXUSDT,DYDX/USDT,0.0001,,,2025-11-16 16:00:00+0000,
2025-11-16 11:07:16+0000,bybit,EIGENUSDT,EIGEN/USDT,3.806e-05,,,2025-11-16 12:00:00+0000,
2025-11-16 11:07:16+0000,bybit,ENAUSDT,ENA/USDT,-0.00010712,,,2025-11-16 12:00:00+0000,
2025-11-16 11:07:16+0000,bybit,ESPORTSUSDT,ESPORTS/USDT,-9.816e-05,,,2025-11-16 12:00:00+0000,
2025-11-16 11:07:16+0000,bybit,ETCUSDT,ETC/USDT,-0.00012169,,,2025-11-16 16:00:00+0000,
2025-11-16 11:07:16+0000,bybit,ETHFIUSDT,ETHFI/USDT,5e-05,,,2025-11-16 12:00:00+0000,
2025-11-16 11:07:16+0000,bybit,ETHUSDT,ETH/USDT,0.0001,,,2025-11-16 16:00:00+0000,
2025-11-16 11:07:16+0000,bybit,EVAAUSDT,EVAA/USDT,0.00063401,,,2025-11-16 12:00:00+0000,
2025-11-16 11:07:16+0000,bybit,FARTCOINUSDT,FARTCOIN/USDT,5e-05,,,2025-11-16 12:00:00+0000,
2025-11-16 11:07:16+0000,bybit,FILUSDT,FIL/USDT,-0.00022834,,,2025-11-16 16:00:00+0000,
2025-11-16 11:07:16+0000,bybit,GIGGLEUSDT,GIGGLE/USDT,-2.109e-05,,,2025-11-16 12:00:00+0000,
2025-11-16 11:07:16+0000,bybit,HBARUSDT,HBAR/USDT,-9.896e-05,,,2025-11-16 16:00:00+0000,
2025-11-16 11:07:16+0000,bybit,HYPEUSDT,HYPE/USDT,-1.025e-05,,,2025-11-16 16:00:00+0000,
2025-11-16 11:07:16+0000,bybit,ICPUSDT,ICP/USDT,-0.00016284,,,2025-11-16 16:00:00+0000,
2025-11-16 11:07:16+0000,bybit,INJUSDT,INJ/USDT,0.0001,,,2025-11-16 16:00:00+0000,
2025-11-16 11:07:16+0000,bybit,IPUSDT,IP/USDT,1.25e-05,,,2025-11-16 12:00:00+0000,
2025-11-16 11:07:16+0000,bybit,JELLYJELLYUSDT,JELLYJELLY/USDT,5e-05,,,2025-11-16 12:00:00+0000,
2025-11-16 11:07:16+0000,bybit,JTOUSDT,JTO/USDT,5e-05,,,2025-11-16 12:00:00+0000,
2025-11-16 11:07:16+0000,bybit,KITEUSDT,KITE/USDT,-9.33e-05,,,2025-11-16 12:00:00+0000,
2025-11-16 11:07:16+0000,bybit,LAUSDT,LA/USDT,1.25e-05,,,2025-11-16 12:00:00+0000,
2025-11-16 11:07:16+0000,bybit,LDOUSDT,LDO/USDT,3.961e-05,,,2025-11-16 16:00:00+0000,
2025-11-16 11:07:16+0000,bybit,LINKUSDT,LINK/USDT,2.121e-05,,,2025-11-16 16:00:00+0000,
2025-11-16 11:07:16+0000,bybit,LSKUSDT,LSK/USDT,-0.00012758,,,2025-11-16 12:00:00+0000,
2025-11-16 11:07:16+0000,bybit,LTCUSDT,LTC/USDT,7.404e-05,,,2025-11-16 16:00:00+0000,
2025-11-16 11:07:16+0000,bybit,METUSDT,MET/USDT,5e-05,,,2025-11-16 12:00:00+0000,
2025-11-16 11:07:16+0000,bybit,MINAUSDT,MINA/USDT,5e-05,,,2025-11-16 12:00:00+0000,
2025-11-16 11:07:16+0000,bybit,MMTUSDT,MMT/USDT,-0.00043724,,,2025-11-16 12:00:00+0000,
2025-11-16 11:07:16+0000,bybit,MUBARAKUSDT,MUBARAK/USDT,5.643e-05,,,2025-11-16 12:00:00+0000,
2025-11-16 11:07:16+0000,bybit,NEARUSDT,NEAR/USDT,0.0001,,,2025-11-16 16:00:00+0000,
2025-11-16 11:07:16+0000,bybit,ONDOUSDT,ONDO/USDT,9.39e-06,,,2025-11-16 12:00:00+0000,
2025-11-16 11:07:16+0000,bybit,OPUSDT,OP/USDT,6.13e-05,,,2025-11-16 16:00:00+0000,
2025-11-16 11:07:16+0000,bybit,PENGUUSDT,PENGU/USDT,5e-05,,,2025-11-16 12:00:00+0000,
2025-11-16 11:07:16+0000,bybit,PIEVERSEUSDT,PIEVERSE/USDT,5e-05,,,2025-11-16 12:00:00+0000,
2025-11-16 11:07:16+0000,bybit,PIGGYUSDT,PIGGY/USDT,0.00087979,,,2025-11-16 12:00:00+0000,
2025-11-16 11:07:16+0000,bybit,PLUMEUSDT,PLUME/USDT,3.841e-05,,,2025-11-16 12:00:00+0000,
2025-11-16 11:07:16+0000,bybit,PUMPFUNUSDT,PUMPFUN/USDT,5e-05,,,2025-11-16 12:00:00+0000,
2025-11-16 11:07:16+0000,bybit,RESOLVUSDT,RESOLV/USDT,-0.001924,,,2025-11-16 12:00:00+0000,
2025-11-16 11:07:16+0000,bybit,RIVERUSDT,RIVER/USDT,1.25e-05,,,2025-11-16 12:00:00+0000,
2025-11-16 11:07:16+0000,bybit,SAPIENUSDT,SAPIEN/USDT,5e-05,,,2025-11-16 12:00:00+0000,
2025-11-16 11:07:16+0000,bybit,SEIUSDT,SEI/USDT,0.0001,,,2025-11-16 16:00:00+0000,
2025-11-16 11:07:16+0000,bybit,SNXUSDT,SNX/USDT,0.0001,,,2025-11-16 16:00:00+0000,
2025-11-16 11:07:16+0000,bybit,SOLUSDT,SOL/USDT,0.0001,,,2025-11-16 16:00:00+0000,
2025-11-16 11:07:16+0000,bybit,SOONUSDT,SOON/USDT,-0.015,,,2025-11-16 12:00:00+0000,
2025-11-16 11:07:16+0000,bybit,SQDUSDT,SQD/USDT,5e-05,,,2025-11-16 12:00:00+0000,
2025-11-16 11:07:17+0000,bybit,STRKUSDT,STRK/USDT,-0.00071593,,,2025-11-16 12:00:00+0000,
2025-11-16 11:07:17+0000,bybit,SUIUSDT,SUI/USDT,-1.21e-06,,,2025-11-16 16:00:00+0000,
2025-11-16 11:07:17+0000,bybit,TAOUSDT,TAO/USDT,5e-05,,,2025-11-16 12:00:00+0000,
2025-11-16 11:07:17+0000,bybit,TIAUSDT,TIA/USDT,5e-05,,,2025-11-16 12:00:00+0000,
2025-11-16 11:07:17+0000,bybit,TONUSDT,TON/USDT,-0.00013342,,,2025-11-16 12:00:00+0000,
2025-11-16 11:07:17+0000,bybit,TRBUSDT,TRB/USDT,5e-05,,,2025-11-16 12:00:00+0000,
2025-11-16 11:07:17+0000,bybit,TRUMPUSDT,TRUMP/USDT,5e-05,,,2025-11-16 12:00:00+0000,
2025-11-16 11:07:17+0000,bybit,TRXUSDT,TRX/USDT,0.0001,,,2025-11-16 16:00:00+0000,
2025-11-16 11:07:17+0000,bybit,UNIUSDT,UNI/USDT,-8.391e-05,,,2025-11-16 16:00:00+0000,
2025-11-16 11:07:17+0000,bybit,USELESSUSDT,USELESS/USDT,0.0003196,,,2025-11-16 12:00:00+0000,
