symbol,min_rate,min_exchange,min_funding_time,max_rate,max_exchange,max_funding_time,funding_diff_metric,metric_reason
TURTLE/USDT,1.25e-05,bybit,2025-11-04 21:00:00+00:00,5e-05,bitget,2025-11-05 00:00:00+00:00,1.25e-05,B_in_next→use_rate_b
WAL/USDT,1.25e-05,bybit,2025-11-04 21:00:00+00:00,3.9e-05,bitget,2025-11-05 00:00:00+00:00,1.25e-05,B_in_next→use_rate_b
M/USDT,1.25e-05,bybit,2025-11-04 21:00:00+00:00,6.8e-05,bitget,2025-11-05 00:00:00+00:00,1.25e-05,B_in_next→use_rate_b
NEWT/USDT,-0.000164,bitget,2025-11-05 00:00:00+00:00,1.25e-05,bybit,2025-11-04 21:00:00+00:00,1.25e-05,B_in_next→use_rate_b
MIRA/USDT,1.25e-05,bybit,2025-11-04 21:00:00+00:00,5e-05,bitget,2025-11-05 00:00:00+00:00,1.25e-05,B_in_next→use_rate_b
API3/USDT,-4.6e-05,bitget,2025-11-05 00:00:00+00:00,1.25e-05,bybit,2025-11-04 21:00:00+00:00,1.25e-05,B_in_next→use_rate_b
AXL/USDT,-5.4e-05,bitget,2025-11-05 00:00:00+00:00,1.25e-05,bybit,2025-11-04 21:00:00+00:00,1.25e-05,B_in_next→use_rate_b
BARD/USDT,1.25e-05,bybit,2025-11-04 21:00:00+00:00,5e-05,bitget,2025-11-05 00:00:00+00:00,1.25e-05,B_in_next→use_rate_b
CARV/USDT,1.25e-05,bybit,2025-11-04 21:00:00+00:00,0.000837,bitget,2025-11-05 00:00:00+00:00,1.25e-05,B_in_next→use_rate_b
ENSO/USDT,-7e-05,bitget,2025-11-05 00:00:00+00:00,1.25e-05,bybit,2025-11-04 21:00:00+00:00,1.25e-05,B_in_next→use_rate_b
ERA/USDT,1.25e-05,bybit,2025-11-04 21:00:00+00:00,5e-05,bitget,2025-11-05 00:00:00+00:00,1.25e-05,B_in_next→use_rate_b
FF/USDT,1.25e-05,bybit,2025-11-04 21:00:00+00:00,5e-05,bitget,2025-11-05 00:00:00+00:00,1.25e-05,B_in_next→use_rate_b
FLOCK/USDT,-0.000107,bitget,2025-11-05 00:00:00+00:00,1.25e-05,bybit,2025-11-04 21:00:00+00:00,1.25e-05,B_in_next→use_rate_b
H/USDT,1.25e-05,bybit,2025-11-04 21:00:00+00:00,5e-05,bitget,2025-11-05 00:00:00+00:00,1.25e-05,B_in_next→use_rate_b
HYPER/USDT,1.25e-05,bybit,2025-11-04 21:00:00+00:00,5e-05,bitget,2025-11-05 00:00:00+00:00,1.25e-05,B_in_next→use_rate_b
IP/USDT,1.25e-05,bybit,2025-11-04 21:00:00+00:00,4.5e-05,bitget,2025-11-05 00:00:00+00:00,1.25e-05,B_in_next→use_rate_b
LPT/USDT,-7.5e-05,bitget,2025-11-05 00:00:00+00:00,1.25e-05,bybit,2025-11-04 21:00:00+00:00,1.25e-05,B_in_next→use_rate_b
MASK/USDT,-0.000141,bitget,2025-11-05 00:00:00+00:00,1.25e-05,bybit,2025-11-04 21:00:00+00:00,1.25e-05,B_in_next→use_rate_b
ZRC/USDT,1.25e-05,bybit,2025-11-04 21:00:00+00:00,5e-05,bitget,2025-11-05 00:00:00+00:00,1.25e-05,B_in_next→use_rate_b
DBR/USDT,1.25e-05,bybit,2025-11-04 21:00:00+00:00,1.3e-05,bitget,2025-11-04 21:00:00+00:00,4.999999999999986e-07,same_time→spread
