symbol,min_rate,min_exchange,min_funding_time,max_rate,max_exchange,max_funding_time,funding_diff_metric,metric_reason
LPT/USDT,-0.0111087999614233,okx,2025-11-01 16:00:00+00:00,-0.00093886,bybit,2025-11-01 16:00:00+00:00,0.0101699399614233,same_time→spread
TOSHI/USDT,-0.003133548412797518,htx,2025-11-01 16:00:00+00:00,-0.000269,bitget,2025-11-01 16:00:00+00:00,0.0028645484127975177,same_time→spread
IN/USDT,-0.003198641492403086,htx,2025-11-01 16:00:00+00:00,-0.00046333,bybit,2025-11-01 16:00:00+00:00,0.002735311492403086,same_time→spread
NEWT/USDT,-0.002328,bitget,2025-11-01 16:00:00+00:00,5e-05,htx,2025-10-30 08:00:00+00:00,0.002328,A_in_next→use_rate_a
HIPPO/USDT,0.00027963,bybit,2025-11-01 16:00:00+00:00,0.001879,bitget,2025-11-01 16:00:00+00:00,0.0015993700000000001,same_time→spread
SWARMS/USDT,5e-05,bitget,2025-11-01 16:00:00+00:00,0.00156068,bybit,2025-11-01 16:00:00+00:00,0.0015106800000000001,same_time→spread
OM/USDT,-0.0013744948446616,okx,2025-11-01 16:00:00+00:00,0.0001,htx,2025-11-01 16:00:00+00:00,0.0014744948446616,same_time→spread
OPEN/USDT,-0.001334367849883549,htx,2025-11-01 16:00:00+00:00,5e-05,bybit,2025-11-01 16:00:00+00:00,0.001384367849883549,same_time→spread
IP,-0.001299,kucoin_futures,2025-11-01 16:00:00+00:00,5e-05,bybit,2025-11-01 16:00:00+00:00,0.001349,same_time→spread
DOOD/USDT,-0.00233618,bybit,2025-11-01 16:00:00+00:00,-0.001011,bitget,2025-11-01 16:00:00+00:00,0.0013251800000000002,same_time→spread
ZK/USDT,-0.0009448649897868,okx,2025-11-01 16:00:00+00:00,0.0001,htx,2025-11-01 16:00:00+00:00,0.0010448649897868,same_time→spread
INIT/USDT,-0.000978,bitget,2025-11-01 16:00:00+00:00,5e-05,htx,2025-11-01 16:00:00+00:00,0.0010279999999999998,same_time→spread
IP/USDT,-0.000958,bitget,2025-11-01 16:00:00+00:00,1.25e-05,bybit,2025-11-01 16:00:00+00:00,0.0009705,same_time→spread
APR/USDT,-0.000168,bitget,2025-11-01 16:00:00+00:00,0.00070418,bybit,2025-11-01 16:00:00+00:00,0.00087218,same_time→spread
PRCL/USDT,-0.0013236238244246,okx,2025-11-01 16:00:00+00:00,-0.0004833,bybit,2025-11-01 16:00:00+00:00,0.0008403238244246001,same_time→spread
SCRT/USDT,-0.00099056,bybit,2025-11-01 16:00:00+00:00,-0.000156,bitget,2025-11-01 16:00:00+00:00,0.0008345599999999999,same_time→spread
ESPORTS/USDT,5e-05,bitget,2025-11-01 16:00:00+00:00,0.00086943,bybit,2025-11-01 16:00:00+00:00,0.00081943,same_time→spread
KAVA/USDT,-0.00374591,bybit,2025-11-01 16:00:00+00:00,-0.002958,bitget,2025-11-01 16:00:00+00:00,0.0007879099999999997,same_time→spread
WAL/USDT,-0.000773,bitget,2025-11-01 16:00:00+00:00,1.25e-05,bybit,2025-11-01 16:00:00+00:00,0.0007855000000000001,same_time→spread
PARTI/USDT,-0.00094826,bybit,2025-11-01 16:00:00+00:00,-0.0001636920997959,okx,2025-11-01 16:00:00+00:00,0.0007845679002041,same_time→spread
HOLO/USDT,-0.000704,bitget,2025-11-01 16:00:00+00:00,5e-05,htx,2025-11-01 16:00:00+00:00,0.000754,same_time→spread
CTSI/USDT,-0.00062413,bybit,2025-11-01 16:00:00+00:00,0.0001,bitget,2025-11-01 16:00:00+00:00,0.00072413,same_time→spread
KAITO/USDT,-0.001218,bitget,2025-11-01 16:00:00+00:00,-0.00050504,bybit,2025-11-01 16:00:00+00:00,0.0007129599999999999,same_time→spread
AEVO,-0.000581,kucoin_futures,2025-11-01 16:00:00+00:00,0.0001,bybit,2025-11-01 16:00:00+00:00,0.0006810000000000001,same_time→spread
