symbol,min_rate,min_exchange,min_funding_time,max_rate,max_exchange,max_funding_time,funding_diff_metric,metric_reason
CARV/USDT,1.25e-05,bybit,2025-11-01 17:00:00+00:00,5e-05,bitget,2025-11-01 20:00:00+00:00,1.25e-05,B_in_next→use_rate_b
HYPER/USDT,-0.000224,bitget,2025-11-01 20:00:00+00:00,1.25e-05,bybit,2025-11-01 17:00:00+00:00,1.25e-05,B_in_next→use_rate_b
H/USDT,-4.5e-05,bitget,2025-11-01 20:00:00+00:00,1.25e-05,bybit,2025-11-01 17:00:00+00:00,1.25e-05,B_in_next→use_rate_b
FLOCK/USDT,-0.000496,bitget,2025-11-01 20:00:00+00:00,1.25e-05,bybit,2025-11-01 17:00:00+00:00,1.25e-05,B_in_next→use_rate_b
FF/USDT,1.25e-05,bybit,2025-11-01 17:00:00+00:00,5e-05,bitget,2025-11-01 20:00:00+00:00,1.25e-05,B_in_next→use_rate_b
ERA/USDT,1.25e-05,bybit,2025-11-01 17:00:00+00:00,5e-05,bitget,2025-11-01 20:00:00+00:00,1.25e-05,B_in_next→use_rate_b
ENSO/USDT,1.25e-05,bybit,2025-11-01 17:00:00+00:00,5e-05,bitget,2025-11-01 20:00:00+00:00,1.25e-05,B_in_next→use_rate_b
BARD/USDT,-8.61e-06,bybit,2025-11-01 17:00:00+00:00,5e-05,bitget,2025-11-01 20:00:00+00:00,8.61e-06,B_in_next→use_rate_b
ELX/USDT,1.25e-05,bybit,2025-11-01 17:00:00+00:00,1.3e-05,bitget,2025-11-01 17:00:00+00:00,4.999999999999986e-07,same_time→spread
DBR/USDT,1.25e-05,bybit,2025-11-01 17:00:00+00:00,1.3e-05,bitget,2025-11-01 17:00:00+00:00,4.999999999999986e-07,same_time→spread
