symbol,min_rate,min_exchange,min_funding_time,max_rate,max_exchange,max_funding_time,funding_diff_metric,metric_reason
HANA/USDT,5e-05,bybit,2025-11-05 20:00:00+00:00,6.7e-05,bitget,2025-11-05 17:00:00+00:00,6.7e-05,A_in_next→use_rate_a
XTZ/USDT,-0.000529,bitget,2025-11-05 20:00:00+00:00,-6.53e-05,bybit,2025-11-05 17:00:00+00:00,6.53e-05,B_in_next→use_rate_b
TREE/USDT,-0.00175,bitget,2025-11-05 20:00:00+00:00,-2.995e-05,bybit,2025-11-05 17:00:00+00:00,2.995e-05,B_in_next→use_rate_b
SUPER/USDT,-1e-06,bitget,2025-11-05 17:00:00+00:00,1.25e-05,bybit,2025-11-05 17:00:00+00:00,1.3500000000000001e-05,same_time→spread
ZBT/USDT,1.3e-05,bitget,2025-11-05 17:00:00+00:00,5e-05,okx,2025-11-05 20:00:00+00:00,1.3e-05,A_in_next→use_rate_a
DOOD/USDT,-3.90865657506e-05,okx,2025-11-05 20:00:00+00:00,1.3e-05,bitget,2025-11-05 17:00:00+00:00,1.3e-05,A_in_next→use_rate_a
CUDIS/USDT,1.3e-05,bitget,2025-11-05 17:00:00+00:00,5e-05,bybit,2025-11-05 20:00:00+00:00,1.3e-05,A_in_next→use_rate_a
TURTLE/USDT,1.25e-05,bybit,2025-11-05 17:00:00+00:00,5e-05,bitget,2025-11-05 20:00:00+00:00,1.25e-05,B_in_next→use_rate_b
SOMI/USDT,-6.3e-05,bitget,2025-11-05 20:00:00+00:00,1.25e-05,bybit,2025-11-05 17:00:00+00:00,1.25e-05,B_in_next→use_rate_b
OM/USDT,-0.000456,bitget,2025-11-05 20:00:00+00:00,1.25e-05,bybit,2025-11-05 17:00:00+00:00,1.25e-05,B_in_next→use_rate_b
WCT/USDT,1.25e-05,bybit,2025-11-05 17:00:00+00:00,5e-05,bitget,2025-11-05 20:00:00+00:00,1.25e-05,B_in_next→use_rate_b
VIC/USDT,1.25e-05,bybit,2025-11-05 17:00:00+00:00,5e-05,bitget,2025-11-05 20:00:00+00:00,1.25e-05,B_in_next→use_rate_b
LPT/USDT,-0.000349,bitget,2025-11-05 20:00:00+00:00,1.25e-05,bybit,2025-11-05 17:00:00+00:00,1.25e-05,B_in_next→use_rate_b
NEWT/USDT,-0.000658,bitget,2025-11-05 20:00:00+00:00,1.25e-05,bybit,2025-11-05 17:00:00+00:00,1.25e-05,B_in_next→use_rate_b
IP/USDT,-0.000344,bitget,2025-11-05 20:00:00+00:00,1.25e-05,bybit,2025-11-05 17:00:00+00:00,1.25e-05,B_in_next→use_rate_b
AXL/USDT,1.25e-05,bybit,2025-11-05 17:00:00+00:00,5e-05,bitget,2025-11-05 20:00:00+00:00,1.25e-05,B_in_next→use_rate_b
BARD/USDT,1.25e-05,bybit,2025-11-05 17:00:00+00:00,5e-05,bitget,2025-11-05 20:00:00+00:00,1.25e-05,B_in_next→use_rate_b
FLOCK/USDT,1.25e-05,bybit,2025-11-05 17:00:00+00:00,5e-05,bitget,2025-11-05 20:00:00+00:00,1.25e-05,B_in_next→use_rate_b
H/USDT,1.25e-05,bybit,2025-11-05 17:00:00+00:00,5e-05,bitget,2025-11-05 20:00:00+00:00,1.25e-05,B_in_next→use_rate_b
MYX/USDT,1.25e-05,bybit,2025-11-05 17:00:00+00:00,5e-05,bitget,2025-11-05 20:00:00+00:00,1.25e-05,B_in_next→use_rate_b
HYPER/USDT,1.25e-05,bybit,2025-11-05 17:00:00+00:00,5e-05,bitget,2025-11-05 20:00:00+00:00,1.25e-05,B_in_next→use_rate_b
KAITO/USDT,-2.9e-05,bitget,2025-11-05 20:00:00+00:00,1.25e-05,bybit,2025-11-05 17:00:00+00:00,1.25e-05,B_in_next→use_rate_b
AIA/USDT,1.25e-05,bybit,2025-11-05 17:00:00+00:00,5e-05,bitget,2025-11-05 20:00:00+00:00,1.25e-05,B_in_next→use_rate_b
M/USDT,1.25e-05,bybit,2025-11-05 17:00:00+00:00,0.00088,bitget,2025-11-05 20:00:00+00:00,1.25e-05,B_in_next→use_rate_b
MASK/USDT,1.25e-05,bybit,2025-11-05 17:00:00+00:00,5e-05,bitget,2025-11-05 20:00:00+00:00,1.25e-05,B_in_next→use_rate_b
MIRA/USDT,1.25e-05,bybit,2025-11-05 17:00:00+00:00,5e-05,bitget,2025-11-05 20:00:00+00:00,1.25e-05,B_in_next→use_rate_b
ZRC/USDT,1.25e-05,bybit,2025-11-05 17:00:00+00:00,5e-05,bitget,2025-11-05 20:00:00+00:00,1.25e-05,B_in_next→use_rate_b
ERA/USDT,-0.002227,bitget,2025-11-05 20:00:00+00:00,1.22e-06,bybit,2025-11-05 17:00:00+00:00,1.22e-06,B_in_next→use_rate_b
F/USDT,1.25e-05,bybit,2025-11-05 17:00:00+00:00,1.3e-05,bitget,2025-11-05 17:00:00+00:00,4.999999999999986e-07,same_time→spread
DBR/USDT,1.25e-05,bybit,2025-11-05 17:00:00+00:00,1.3e-05,bitget,2025-11-05 17:00:00+00:00,4.999999999999986e-07,same_time→spread
