symbol,min_rate,min_exchange,min_funding_time,max_rate,max_exchange,max_funding_time,funding_diff_metric,metric_reason
BIO/USDT,-0.00028263,bybit,2025-11-02 15:00:00+00:00,-0.000217280418843113,htx,2025-11-02 15:00:00+00:00,6.534958115688702e-05,same_time→spread
SIGN/USDT,-0.000236,bitget,2025-11-02 16:00:00+00:00,-5.523e-05,bybit,2025-11-02 15:00:00+00:00,5.523e-05,B_in_next→use_rate_b
SNT/USDT,-2.628e-05,bybit,2025-11-02 15:00:00+00:00,1.3e-05,bitget,2025-11-02 15:00:00+00:00,3.928e-05,same_time→spread
SUPER/USDT,-6.4e-05,bitget,2025-11-02 15:00:00+00:00,-3.096e-05,bybit,2025-11-02 15:00:00+00:00,3.3039999999999995e-05,same_time→spread
HANA/USDT,1.3e-05,bitget,2025-11-02 15:00:00+00:00,5e-05,bybit,2025-11-02 16:00:00+00:00,1.3e-05,A_in_next→use_rate_a
TURTLE/USDT,1.25e-05,bybit,2025-11-02 15:00:00+00:00,5e-05,bitget,2025-11-02 16:00:00+00:00,1.25e-05,B_in_next→use_rate_b
SOPH/USDT,1.25e-05,bybit,2025-11-02 15:00:00+00:00,5e-05,htx,2025-11-02 16:00:00+00:00,1.25e-05,A_in_next→use_rate_a
WCT/USDT,1.25e-05,bybit,2025-11-02 15:00:00+00:00,5e-05,bitget,2025-11-02 16:00:00+00:00,1.25e-05,B_in_next→use_rate_b
VIC/USDT,1.25e-05,bybit,2025-11-02 15:00:00+00:00,5e-05,bitget,2025-11-02 16:00:00+00:00,1.25e-05,B_in_next→use_rate_b
XTZ/USDT,-6.6e-05,bitget,2025-11-02 16:00:00+00:00,1.25e-05,bybit,2025-11-02 15:00:00+00:00,1.25e-05,B_in_next→use_rate_b
SAHARA/USDT,1.25e-05,bybit,2025-11-02 15:00:00+00:00,5e-05,bitget,2025-11-02 16:00:00+00:00,1.25e-05,B_in_next→use_rate_b
TREE/USDT,-5.3e-05,bitget,2025-11-02 16:00:00+00:00,1.25e-05,bybit,2025-11-02 15:00:00+00:00,1.25e-05,B_in_next→use_rate_b
RVN/USDT,-0.000143,bitget,2025-11-02 16:00:00+00:00,1.25e-05,bybit,2025-11-02 15:00:00+00:00,1.25e-05,B_in_next→use_rate_b
SOMI/USDT,-5.3e-05,bitget,2025-11-02 16:00:00+00:00,1.25e-05,bybit,2025-11-02 15:00:00+00:00,1.25e-05,B_in_next→use_rate_b
0G/USDT,1.25e-05,bybit,2025-11-02 15:00:00+00:00,5e-05,okx,2025-11-02 16:00:00+00:00,1.25e-05,A_in_next→use_rate_a
MYX/USDT,1.25e-05,bybit,2025-11-02 15:00:00+00:00,5e-05,bitget,2025-11-02 16:00:00+00:00,1.25e-05,B_in_next→use_rate_b
MIRA/USDT,-0.00058,bitget,2025-11-02 16:00:00+00:00,1.25e-05,bybit,2025-11-02 15:00:00+00:00,1.25e-05,B_in_next→use_rate_b
M/USDT,1.25e-05,bybit,2025-11-02 15:00:00+00:00,5e-05,bitget,2025-11-02 16:00:00+00:00,1.25e-05,B_in_next→use_rate_b
AIA/USDT,1.25e-05,bybit,2025-11-02 15:00:00+00:00,0.000181,bitget,2025-11-02 16:00:00+00:00,1.25e-05,B_in_next→use_rate_b
LA/USDT,1.25e-05,bybit,2025-11-02 15:00:00+00:00,3.3e-05,bitget,2025-11-02 16:00:00+00:00,1.25e-05,B_in_next→use_rate_b
HYPER/USDT,1.25e-05,bybit,2025-11-02 15:00:00+00:00,5e-05,bitget,2025-11-02 16:00:00+00:00,1.25e-05,B_in_next→use_rate_b
H/USDT,1.25e-05,bybit,2025-11-02 15:00:00+00:00,5e-05,bitget,2025-11-02 16:00:00+00:00,1.25e-05,B_in_next→use_rate_b
FF/USDT,1.25e-05,bybit,2025-11-02 15:00:00+00:00,5e-05,bitget,2025-11-02 16:00:00+00:00,1.25e-05,B_in_next→use_rate_b
ERA/USDT,-0.000284,bitget,2025-11-02 16:00:00+00:00,1.25e-05,bybit,2025-11-02 15:00:00+00:00,1.25e-05,B_in_next→use_rate_b
CARV/USDT,1.25e-05,bybit,2025-11-02 15:00:00+00:00,5e-05,bitget,2025-11-02 16:00:00+00:00,1.25e-05,B_in_next→use_rate_b
BARD/USDT,1.25e-05,bybit,2025-11-02 15:00:00+00:00,5e-05,bitget,2025-11-02 16:00:00+00:00,1.25e-05,B_in_next→use_rate_b
API3/USDT,-8.4e-05,bitget,2025-11-02 16:00:00+00:00,1.25e-05,bybit,2025-11-02 15:00:00+00:00,1.25e-05,B_in_next→use_rate_b
ZRC/USDT,1.25e-05,bybit,2025-11-02 15:00:00+00:00,5e-05,bitget,2025-11-02 16:00:00+00:00,1.25e-05,B_in_next→use_rate_b
DBR/USDT,1.25e-05,bybit,2025-11-02 15:00:00+00:00,1.3e-05,bitget,2025-11-02 15:00:00+00:00,4.999999999999986e-07,same_time→spread
