symbol,min_rate,min_exchange,min_funding_time,max_rate,max_exchange,max_funding_time,funding_diff_metric,metric_reason
CGPT/USDT,2.5e-05,bybit,2025-11-13 14:00:00+00:00,5e-05,bitget,2025-11-13 16:00:00+00:00,2.5e-05,B_in_next→use_rate_b
MOVE/USDT,2.5e-05,bybit,2025-11-13 14:00:00+00:00,5e-05,bitget,2025-11-13 16:00:00+00:00,2.5e-05,B_in_next→use_rate_b
SONIC/USDT,2.5e-05,bybit,2025-11-13 14:00:00+00:00,5e-05,bitget,2025-11-13 16:00:00+00:00,2.5e-05,B_in_next→use_rate_b
MAGIC/USDT,-0.000215,bitget,2025-11-13 16:00:00+00:00,2.5e-05,bybit,2025-11-13 14:00:00+00:00,2.5e-05,B_in_next→use_rate_b
B3/USDT,2.5e-05,bybit,2025-11-13 14:00:00+00:00,5e-05,bitget,2025-11-13 16:00:00+00:00,2.5e-05,B_in_next→use_rate_b
BAN/USDT,2.5e-05,bybit,2025-11-13 14:00:00+00:00,5e-05,bitget,2025-11-13 16:00:00+00:00,2.5e-05,B_in_next→use_rate_b
T/USDT,2.5e-05,bybit,2025-11-13 14:00:00+00:00,5e-05,bitget,2025-11-13 16:00:00+00:00,2.5e-05,B_in_next→use_rate_b
COW/USDT,2.5e-05,bybit,2025-11-13 14:00:00+00:00,5e-05,bitget,2025-11-13 16:00:00+00:00,2.5e-05,B_in_next→use_rate_b
ORCA/USDT,2.5e-05,bybit,2025-11-13 14:00:00+00:00,5e-05,bitget,2025-11-13 16:00:00+00:00,2.5e-05,B_in_next→use_rate_b
GAS/USDT,2.5e-05,bybit,2025-11-13 14:00:00+00:00,5e-05,bitget,2025-11-13 16:00:00+00:00,2.5e-05,B_in_next→use_rate_b
ANIME/USDT,2.5e-05,bybit,2025-11-13 14:00:00+00:00,5e-05,bitget,2025-11-13 16:00:00+00:00,2.5e-05,B_in_next→use_rate_b
ZETA/USDT,2.5e-05,bybit,2025-11-13 14:00:00+00:00,5e-05,bitget,2025-11-13 16:00:00+00:00,2.5e-05,B_in_next→use_rate_b
VANA/USDT,2.5e-05,bybit,2025-11-13 14:00:00+00:00,5e-05,bitget,2025-11-13 16:00:00+00:00,2.5e-05,B_in_next→use_rate_b
ME/USDT,1.3e-05,bitget,2025-11-13 14:00:00+00:00,5e-05,okx,2025-11-13 16:00:00+00:00,1.3e-05,A_in_next→use_rate_a
HIPPO/USDT,1.3e-05,bitget,2025-11-13 14:00:00+00:00,5e-05,bybit,2025-11-13 16:00:00+00:00,1.3e-05,A_in_next→use_rate_a
HANA/USDT,1.3e-05,bitget,2025-11-13 14:00:00+00:00,9.605e-05,bybit,2025-11-13 16:00:00+00:00,1.3e-05,A_in_next→use_rate_a
PRCL/USDT,-9.27868287323e-05,okx,2025-11-13 16:00:00+00:00,1.3e-05,bitget,2025-11-13 14:00:00+00:00,1.3e-05,A_in_next→use_rate_a
SUPER/USDT,-0.000298,bitget,2025-11-13 16:00:00+00:00,1.25e-05,bybit,2025-11-13 14:00:00+00:00,1.25e-05,B_in_next→use_rate_b
SOPH/USDT,1.25e-05,bybit,2025-11-13 14:00:00+00:00,5e-05,htx,2025-11-13 08:00:00+00:00,1.25e-05,A_in_next→use_rate_a
VIC/USDT,1.25e-05,bybit,2025-11-13 14:00:00+00:00,5e-05,bitget,2025-11-13 16:00:00+00:00,1.25e-05,B_in_next→use_rate_b
WAL/USDT,-6.2e-05,bitget,2025-11-13 16:00:00+00:00,1.25e-05,bybit,2025-11-13 14:00:00+00:00,1.25e-05,B_in_next→use_rate_b
API3/USDT,1.25e-05,bybit,2025-11-13 14:00:00+00:00,5e-05,bitget,2025-11-13 16:00:00+00:00,1.25e-05,B_in_next→use_rate_b
TREE/USDT,-2.9e-05,bitget,2025-11-13 16:00:00+00:00,1.25e-05,bybit,2025-11-13 14:00:00+00:00,1.25e-05,B_in_next→use_rate_b
XTZ/USDT,-4e-05,bitget,2025-11-13 16:00:00+00:00,1.25e-05,bybit,2025-11-13 14:00:00+00:00,1.25e-05,B_in_next→use_rate_b
SOMI/USDT,1.25e-05,bybit,2025-11-13 14:00:00+00:00,5e-05,bitget,2025-11-13 16:00:00+00:00,1.25e-05,B_in_next→use_rate_b
SIGN/USDT,1.25e-05,bybit,2025-11-13 14:00:00+00:00,5e-05,bitget,2025-11-13 16:00:00+00:00,1.25e-05,B_in_next→use_rate_b
ZBT/USDT,1.25e-05,bybit,2025-11-13 14:00:00+00:00,5e-05,bitget,2025-11-13 16:00:00+00:00,1.25e-05,B_in_next→use_rate_b
TURTLE/USDT,1.25e-05,bybit,2025-11-13 14:00:00+00:00,5e-05,bitget,2025-11-13 16:00:00+00:00,1.25e-05,B_in_next→use_rate_b
SAHARA/USDT,1.25e-05,bybit,2025-11-13 14:00:00+00:00,5e-05,bitget,2025-11-13 16:00:00+00:00,1.25e-05,B_in_next→use_rate_b
RVN/USDT,1.25e-05,bybit,2025-11-13 14:00:00+00:00,5e-05,bitget,2025-11-13 16:00:00+00:00,1.25e-05,B_in_next→use_rate_b
RIVER/USDT,1.25e-05,bybit,2025-11-13 14:00:00+00:00,5e-05,bitget,2025-11-13 16:00:00+00:00,1.25e-05,B_in_next→use_rate_b
WCT/USDT,-0.000351,bitget,2025-11-13 16:00:00+00:00,1.25e-05,bybit,2025-11-13 14:00:00+00:00,1.25e-05,B_in_next→use_rate_b
MYX/USDT,1.25e-05,bybit,2025-11-13 14:00:00+00:00,5e-05,bitget,2025-11-13 16:00:00+00:00,1.25e-05,B_in_next→use_rate_b
KITE/USDT,1.25e-05,bybit,2025-11-13 14:00:00+00:00,5e-05,bitget,2025-11-13 16:00:00+00:00,1.25e-05,B_in_next→use_rate_b
BARD/USDT,-3.7e-05,bitget,2025-11-13 16:00:00+00:00,1.25e-05,bybit,2025-11-13 14:00:00+00:00,1.25e-05,B_in_next→use_rate_b
ENSO/USDT,1.25e-05,bybit,2025-11-13 14:00:00+00:00,5e-05,bitget,2025-11-13 16:00:00+00:00,1.25e-05,B_in_next→use_rate_b
ERA/USDT,1.25e-05,bybit,2025-11-13 14:00:00+00:00,5e-05,bitget,2025-11-13 16:00:00+00:00,1.25e-05,B_in_next→use_rate_b
F/USDT,1.25e-05,bybit,2025-11-13 14:00:00+00:00,5e-05,bitget,2025-11-13 16:00:00+00:00,1.25e-05,B_in_next→use_rate_b
FF/USDT,1.25e-05,bybit,2025-11-13 14:00:00+00:00,5e-05,bitget,2025-11-13 16:00:00+00:00,1.25e-05,B_in_next→use_rate_b
FLOCK/USDT,1.25e-05,bybit,2025-11-13 14:00:00+00:00,5e-05,bitget,2025-11-13 16:00:00+00:00,1.25e-05,B_in_next→use_rate_b
CARV/USDT,1.25e-05,bybit,2025-11-13 14:00:00+00:00,5e-05,bitget,2025-11-13 16:00:00+00:00,1.25e-05,B_in_next→use_rate_b
H/USDT,-5.2e-05,bitget,2025-11-13 16:00:00+00:00,1.25e-05,bybit,2025-11-13 14:00:00+00:00,1.25e-05,B_in_next→use_rate_b
HYPER/USDT,1.25e-05,bybit,2025-11-13 14:00:00+00:00,1.7e-05,bitget,2025-11-13 16:00:00+00:00,1.25e-05,B_in_next→use_rate_b
KAITO/USDT,-0.000184,bitget,2025-11-13 16:00:00+00:00,1.25e-05,bybit,2025-11-13 14:00:00+00:00,1.25e-05,B_in_next→use_rate_b
ZRC/USDT,1.25e-05,bybit,2025-11-13 14:00:00+00:00,5e-05,bitget,2025-11-13 16:00:00+00:00,1.25e-05,B_in_next→use_rate_b
LPT/USDT,4e-06,bitget,2025-11-13 16:00:00+00:00,1.25e-05,bybit,2025-11-13 14:00:00+00:00,1.25e-05,B_in_next→use_rate_b
MASK/USDT,1.25e-05,bybit,2025-11-13 14:00:00+00:00,5e-05,bitget,2025-11-13 16:00:00+00:00,1.25e-05,B_in_next→use_rate_b
MERL/USDT,1.25e-05,bybit,2025-11-13 14:00:00+00:00,5e-05,bitget,2025-11-13 16:00:00+00:00,1.25e-05,B_in_next→use_rate_b
MIRA/USDT,1.25e-05,bybit,2025-11-13 14:00:00+00:00,5e-05,bitget,2025-11-13 16:00:00+00:00,1.25e-05,B_in_next→use_rate_b
MMT/USDT,-7.1e-05,bitget,2025-11-13 16:00:00+00:00,1.25e-05,bybit,2025-11-13 14:00:00+00:00,1.25e-05,B_in_next→use_rate_b
NEWT/USDT,1.25e-05,bybit,2025-11-13 14:00:00+00:00,5e-05,bitget,2025-11-13 16:00:00+00:00,1.25e-05,B_in_next→use_rate_b
OBT/USDT,1.25e-05,bybit,2025-11-13 14:00:00+00:00,5e-05,bitget,2025-11-13 16:00:00+00:00,1.25e-05,B_in_next→use_rate_b
AXL/USDT,1.25e-05,bybit,2025-11-13 14:00:00+00:00,5e-05,bitget,2025-11-13 16:00:00+00:00,1.25e-05,B_in_next→use_rate_b
SNT/USDT,2e-06,bitget,2025-11-13 14:00:00+00:00,1.25e-05,bybit,2025-11-13 14:00:00+00:00,1.0500000000000001e-05,same_time→spread
AVL/USDT,-0.00035768,bybit,2025-11-13 14:00:00+00:00,-0.000353,bitget,2025-11-13 14:00:00+00:00,4.679999999999962e-06,same_time→spread
PYR/USDT,1.25e-05,bybit,2025-11-13 14:00:00+00:00,1.3e-05,bitget,2025-11-13 14:00:00+00:00,4.999999999999986e-07,same_time→spread
ELX/USDT,1.25e-05,bybit,2025-11-13 14:00:00+00:00,1.3e-05,bitget,2025-11-13 14:00:00+00:00,4.999999999999986e-07,same_time→spread
