symbol,min_rate,min_exchange,min_funding_time,max_rate,max_exchange,max_funding_time,funding_diff_metric,metric_reason
LPT/USDT,-0.0033063512480777,okx,2025-11-01 12:00:00+00:00,-0.00080215,bybit,2025-11-01 12:00:00+00:00,0.0025042012480777,same_time→spread
TOSHI/USDT,-0.001859196813055885,htx,2025-11-01 12:00:00+00:00,6e-06,bitget,2025-11-01 12:00:00+00:00,0.001865196813055885,same_time→spread
NEWT/USDT,-0.001775,bitget,2025-11-01 12:00:00+00:00,5e-05,htx,2025-10-30 08:00:00+00:00,0.001775,A_in_next→use_rate_a
PRCL/USDT,-0.0028431126313314,okx,2025-11-01 12:00:00+00:00,-0.001069,bitget,2025-11-01 12:00:00+00:00,0.0017741126313314,same_time→spread
IN/USDT,-0.002216857584766179,htx,2025-11-01 12:00:00+00:00,-0.00047574,bybit,2025-11-01 12:00:00+00:00,0.001741117584766179,same_time→spread
OM/USDT,-0.001106,bitget,2025-11-01 12:00:00+00:00,0.0001,htx,2025-11-01 16:00:00+00:00,0.001106,A_in_next→use_rate_a
0G/USDT,-0.0010420540204194,okx,2025-11-01 12:00:00+00:00,1.25e-05,htx,2025-11-01 12:00:00+00:00,0.0010545540204194,same_time→spread
BSV/USDT,-0.00104897,bybit,2025-11-01 12:00:00+00:00,-0.000868358093674754,htx,2025-11-01 16:00:00+00:00,0.00104897,A_in_next→use_rate_a
SCRT/USDT,-0.00091547,bybit,2025-11-01 12:00:00+00:00,5e-05,bitget,2025-11-01 12:00:00+00:00,0.0009654700000000001,same_time→spread
AVNT/USDT,-0.0013921,bybit,2025-11-01 12:00:00+00:00,-0.0004843534178958,okx,2025-11-01 12:00:00+00:00,0.0009077465821042,same_time→spread
ZEC/USDT,-0.00111343,bybit,2025-11-01 16:00:00+00:00,-0.000882,bitget,2025-11-01 12:00:00+00:00,0.000882,A_in_next→use_rate_a
WAL/USDT,-0.00099,bitget,2025-11-01 12:00:00+00:00,-0.00031036,bybit,2025-11-01 12:00:00+00:00,0.00067964,same_time→spread
M/USDT,1.25e-05,htx,2025-11-01 12:00:00+00:00,0.00065454,bybit,2025-11-01 12:00:00+00:00,0.00064204,same_time→spread
ZKC/USDT,-0.00055848,bybit,2025-11-01 12:00:00+00:00,5e-05,htx,2025-11-01 12:00:00+00:00,0.00060848,same_time→spread
SKY/USDT,-0.00054027,bybit,2025-11-01 12:00:00+00:00,5e-05,bitget,2025-11-01 12:00:00+00:00,0.00059027,same_time→spread
IP,-0.000454,kucoin_futures,2025-11-01 12:00:00+00:00,5e-05,bybit,2025-11-01 12:00:00+00:00,0.000504,same_time→spread
BLUAI/USDT,0.0001307741974021,okx,2025-11-01 12:00:00+00:00,0.000620825177914609,htx,2025-11-01 12:00:00+00:00,0.000490050980512509,same_time→spread
HYPER/USDT,-0.00042186,bybit,2025-11-01 12:00:00+00:00,5e-05,htx,2025-11-01 12:00:00+00:00,0.00047186,same_time→spread
