symbol,min_rate,min_exchange,min_funding_time,max_rate,max_exchange,max_funding_time,funding_diff_metric,metric_reason
WCT/USDT,-6.6e-05,bitget,2025-11-14 00:00:00+00:00,1.25e-05,bybit,2025-11-13 22:00:00+00:00,1.25e-05,B_in_next→use_rate_b
WAL/USDT,-6.4e-05,bitget,2025-11-14 00:00:00+00:00,1.25e-05,bybit,2025-11-13 22:00:00+00:00,1.25e-05,B_in_next→use_rate_b
SOPH/USDT,1.25e-05,bybit,2025-11-13 22:00:00+00:00,5e-05,htx,2025-11-13 08:00:00+00:00,1.25e-05,A_in_next→use_rate_a
SUPER/USDT,-0.000531,bitget,2025-11-14 00:00:00+00:00,1.25e-05,bybit,2025-11-13 22:00:00+00:00,1.25e-05,B_in_next→use_rate_b
VIC/USDT,1.25e-05,bybit,2025-11-13 22:00:00+00:00,5e-05,bitget,2025-11-14 00:00:00+00:00,1.25e-05,B_in_next→use_rate_b
PARTI/USDT,-0.001593,bitget,2025-11-14 00:00:00+00:00,1.25e-05,okx,2025-11-13 22:00:00+00:00,1.25e-05,B_in_next→use_rate_b
M/USDT,1.25e-05,bybit,2025-11-13 22:00:00+00:00,5e-05,bitget,2025-11-14 00:00:00+00:00,1.25e-05,B_in_next→use_rate_b
OM/USDT,-0.002436,bitget,2025-11-14 00:00:00+00:00,1.25e-05,bybit,2025-11-13 22:00:00+00:00,1.25e-05,B_in_next→use_rate_b
OBT/USDT,1.25e-05,bybit,2025-11-13 22:00:00+00:00,5e-05,bitget,2025-11-14 00:00:00+00:00,1.25e-05,B_in_next→use_rate_b
API3/USDT,1.25e-05,bybit,2025-11-13 22:00:00+00:00,5e-05,bitget,2025-11-14 00:00:00+00:00,1.25e-05,B_in_next→use_rate_b
AXL/USDT,1.25e-05,bybit,2025-11-13 22:00:00+00:00,5e-05,bitget,2025-11-14 00:00:00+00:00,1.25e-05,B_in_next→use_rate_b
BARD/USDT,-0.000163,bitget,2025-11-14 00:00:00+00:00,1.25e-05,bybit,2025-11-13 22:00:00+00:00,1.25e-05,B_in_next→use_rate_b
CARV/USDT,1.25e-05,bybit,2025-11-13 22:00:00+00:00,5e-05,bitget,2025-11-14 00:00:00+00:00,1.25e-05,B_in_next→use_rate_b
ENSO/USDT,-5e-06,bitget,2025-11-14 00:00:00+00:00,1.25e-05,bybit,2025-11-13 22:00:00+00:00,1.25e-05,B_in_next→use_rate_b
ERA/USDT,1.25e-05,bybit,2025-11-13 22:00:00+00:00,5e-05,bitget,2025-11-14 00:00:00+00:00,1.25e-05,B_in_next→use_rate_b
F/USDT,-0.000851,bitget,2025-11-14 00:00:00+00:00,1.25e-05,bybit,2025-11-13 22:00:00+00:00,1.25e-05,B_in_next→use_rate_b
FF/USDT,1.25e-05,bybit,2025-11-13 22:00:00+00:00,2e-05,bitget,2025-11-14 00:00:00+00:00,1.25e-05,B_in_next→use_rate_b
FLOCK/USDT,1.25e-05,bybit,2025-11-13 22:00:00+00:00,5e-05,bitget,2025-11-14 00:00:00+00:00,1.25e-05,B_in_next→use_rate_b
H/USDT,-3.3e-05,bitget,2025-11-14 00:00:00+00:00,1.25e-05,bybit,2025-11-13 22:00:00+00:00,1.25e-05,B_in_next→use_rate_b
HYPER/USDT,1.25e-05,bybit,2025-11-13 22:00:00+00:00,5e-05,bitget,2025-11-14 00:00:00+00:00,1.25e-05,B_in_next→use_rate_b
KAITO/USDT,1.25e-05,bybit,2025-11-13 22:00:00+00:00,5e-05,bitget,2025-11-14 00:00:00+00:00,1.25e-05,B_in_next→use_rate_b
KITE/USDT,-0.000157,bitget,2025-11-14 00:00:00+00:00,1.25e-05,bybit,2025-11-13 22:00:00+00:00,1.25e-05,B_in_next→use_rate_b
LA/USDT,-0.000315,bitget,2025-11-14 00:00:00+00:00,1.25e-05,bybit,2025-11-13 22:00:00+00:00,1.25e-05,B_in_next→use_rate_b
LPT/USDT,-0.000153,bitget,2025-11-14 00:00:00+00:00,1.25e-05,bybit,2025-11-13 22:00:00+00:00,1.25e-05,B_in_next→use_rate_b
MASK/USDT,1.25e-05,bybit,2025-11-13 22:00:00+00:00,4.5e-05,bitget,2025-11-14 00:00:00+00:00,1.25e-05,B_in_next→use_rate_b
MERL/USDT,-0.000281,bitget,2025-11-14 00:00:00+00:00,1.25e-05,bybit,2025-11-13 22:00:00+00:00,1.25e-05,B_in_next→use_rate_b
MIRA/USDT,-0.000401,bitget,2025-11-14 00:00:00+00:00,1.25e-05,bybit,2025-11-13 22:00:00+00:00,1.25e-05,B_in_next→use_rate_b
MMT/USDT,1.25e-05,bybit,2025-11-13 22:00:00+00:00,5e-05,bitget,2025-11-14 00:00:00+00:00,1.25e-05,B_in_next→use_rate_b
MYX/USDT,1.25e-05,bybit,2025-11-13 22:00:00+00:00,5e-05,bitget,2025-11-14 00:00:00+00:00,1.25e-05,B_in_next→use_rate_b
NEWT/USDT,-0.000401,bitget,2025-11-14 00:00:00+00:00,1.25e-05,bybit,2025-11-13 22:00:00+00:00,1.25e-05,B_in_next→use_rate_b
ZRC/USDT,1.25e-05,bybit,2025-11-13 22:00:00+00:00,5e-05,bitget,2025-11-14 00:00:00+00:00,1.25e-05,B_in_next→use_rate_b
ZETA/USDT,-6.72e-06,bybit,2025-11-13 22:00:00+00:00,5e-05,bitget,2025-11-14 00:00:00+00:00,6.72e-06,B_in_next→use_rate_b
ELX/USDT,1.25e-05,bybit,2025-11-13 22:00:00+00:00,1.3e-05,bitget,2025-11-13 22:00:00+00:00,4.999999999999986e-07,same_time→spread
PYR/USDT,1.25e-05,bybit,2025-11-13 22:00:00+00:00,1.3e-05,bitget,2025-11-13 22:00:00+00:00,4.999999999999986e-07,same_time→spread
