symbol,min_rate,min_exchange,min_funding_time,max_rate,max_exchange,max_funding_time,funding_diff_metric,metric_reason
XTZ/USDT,-0.000352,bitget,2025-11-04 00:00:00+00:00,-0.00017937,bybit,2025-11-03 21:00:00+00:00,0.00017937,B_in_next→use_rate_b
SUPER/USDT,-0.0001893,bybit,2025-11-03 21:00:00+00:00,-7e-05,bitget,2025-11-03 21:00:00+00:00,0.0001193,same_time→spread
NEWT/USDT,-0.000602,bitget,2025-11-04 00:00:00+00:00,-0.00011758,bybit,2025-11-03 21:00:00+00:00,0.00011758,B_in_next→use_rate_b
ME/USDT,-0.000234,bitget,2025-11-03 21:00:00+00:00,-0.00012422,bybit,2025-11-03 21:00:00+00:00,0.00010978,same_time→spread
F/USDT,-7.1e-05,bitget,2025-11-03 21:00:00+00:00,1.25e-05,bybit,2025-11-03 21:00:00+00:00,8.350000000000001e-05,same_time→spread
FLOCK/USDT,-0.000946,bitget,2025-11-04 00:00:00+00:00,-7.296e-05,bybit,2025-11-03 21:00:00+00:00,7.296e-05,B_in_next→use_rate_b
KAITO/USDT,-0.000214,bitget,2025-11-04 00:00:00+00:00,-5.816e-05,bybit,2025-11-03 21:00:00+00:00,5.816e-05,B_in_next→use_rate_b
DOOD/USDT,-3e-06,bitget,2025-11-03 21:00:00+00:00,1.25e-05,bybit,2025-11-03 21:00:00+00:00,1.55e-05,same_time→spread
MIRA/USDT,-1.97e-06,bybit,2025-11-03 21:00:00+00:00,1.25e-05,htx,2025-11-03 21:00:00+00:00,1.447e-05,same_time→spread
HANA/USDT,1.3e-05,bitget,2025-11-03 21:00:00+00:00,0.00027933,bybit,2025-11-04 00:00:00+00:00,1.3e-05,A_in_next→use_rate_a
BARD/USDT,1.25e-05,bybit,2025-11-03 21:00:00+00:00,0.000115,bitget,2025-11-04 00:00:00+00:00,1.25e-05,B_in_next→use_rate_b
WCT/USDT,-0.000369,bitget,2025-11-04 00:00:00+00:00,1.25e-05,bybit,2025-11-03 21:00:00+00:00,1.25e-05,B_in_next→use_rate_b
WAL/USDT,-0.000377,bitget,2025-11-04 00:00:00+00:00,1.25e-05,bybit,2025-11-03 21:00:00+00:00,1.25e-05,B_in_next→use_rate_b
VIC/USDT,1.25e-05,bybit,2025-11-03 21:00:00+00:00,5e-05,bitget,2025-11-04 00:00:00+00:00,1.25e-05,B_in_next→use_rate_b
SAHARA/USDT,1.25e-05,bybit,2025-11-03 21:00:00+00:00,5e-05,bitget,2025-11-04 00:00:00+00:00,1.25e-05,B_in_next→use_rate_b
API3/USDT,1.25e-05,bybit,2025-11-03 21:00:00+00:00,5e-05,bitget,2025-11-04 00:00:00+00:00,1.25e-05,B_in_next→use_rate_b
SOPH/USDT,1.25e-05,bybit,2025-11-03 21:00:00+00:00,5e-05,htx,2025-11-04 00:00:00+00:00,1.25e-05,A_in_next→use_rate_a
SOMI/USDT,1.25e-05,bybit,2025-11-03 21:00:00+00:00,2.7e-05,bitget,2025-11-04 00:00:00+00:00,1.25e-05,B_in_next→use_rate_b
AVNT/USDT,-0.000399,bitget,2025-11-04 00:00:00+00:00,1.25e-05,okx,2025-11-03 21:00:00+00:00,1.25e-05,B_in_next→use_rate_b
SIGN/USDT,-0.001578,bitget,2025-11-04 00:00:00+00:00,1.25e-05,bybit,2025-11-03 21:00:00+00:00,1.25e-05,B_in_next→use_rate_b
TURTLE/USDT,1.25e-05,bybit,2025-11-03 21:00:00+00:00,5e-05,bitget,2025-11-04 00:00:00+00:00,1.25e-05,B_in_next→use_rate_b
AXL/USDT,1.25e-05,bybit,2025-11-03 21:00:00+00:00,5e-05,bitget,2025-11-04 00:00:00+00:00,1.25e-05,B_in_next→use_rate_b
RVN/USDT,1.25e-05,bybit,2025-11-03 21:00:00+00:00,5e-05,bitget,2025-11-04 00:00:00+00:00,1.25e-05,B_in_next→use_rate_b
ENSO/USDT,-0.00029,bitget,2025-11-04 00:00:00+00:00,1.25e-05,bybit,2025-11-03 21:00:00+00:00,1.25e-05,B_in_next→use_rate_b
ERA/USDT,-0.000161,bitget,2025-11-04 00:00:00+00:00,1.25e-05,bybit,2025-11-03 21:00:00+00:00,1.25e-05,B_in_next→use_rate_b
CARV/USDT,1.25e-05,bybit,2025-11-03 21:00:00+00:00,9e-05,bitget,2025-11-04 00:00:00+00:00,1.25e-05,B_in_next→use_rate_b
MASK/USDT,1.25e-05,bybit,2025-11-03 21:00:00+00:00,5e-05,bitget,2025-11-04 00:00:00+00:00,1.25e-05,B_in_next→use_rate_b
M/USDT,1.25e-05,bybit,2025-11-03 21:00:00+00:00,5e-05,bitget,2025-11-04 00:00:00+00:00,1.25e-05,B_in_next→use_rate_b
AIA/USDT,1.25e-05,bybit,2025-11-03 21:00:00+00:00,5e-05,bitget,2025-11-04 00:00:00+00:00,1.25e-05,B_in_next→use_rate_b
LA/USDT,1.25e-05,bybit,2025-11-03 21:00:00+00:00,5e-05,bitget,2025-11-04 00:00:00+00:00,1.25e-05,B_in_next→use_rate_b
IP/USDT,-0.000286,bitget,2025-11-04 00:00:00+00:00,1.25e-05,bybit,2025-11-03 21:00:00+00:00,1.25e-05,B_in_next→use_rate_b
HYPER/USDT,-0.000759,bitget,2025-11-04 00:00:00+00:00,1.25e-05,bybit,2025-11-03 21:00:00+00:00,1.25e-05,B_in_next→use_rate_b
H/USDT,-3.8e-05,bitget,2025-11-04 00:00:00+00:00,1.25e-05,bybit,2025-11-03 21:00:00+00:00,1.25e-05,B_in_next→use_rate_b
ZRC/USDT,1.25e-05,bybit,2025-11-03 21:00:00+00:00,5e-05,bitget,2025-11-04 00:00:00+00:00,1.25e-05,B_in_next→use_rate_b
ELX/USDT,3e-06,bitget,2025-11-03 21:00:00+00:00,1.25e-05,bybit,2025-11-03 21:00:00+00:00,9.5e-06,same_time→spread
DBR/USDT,1.25e-05,bybit,2025-11-03 21:00:00+00:00,1.3e-05,bitget,2025-11-03 21:00:00+00:00,4.999999999999986e-07,same_time→spread
