symbol,min_rate,min_exchange,min_funding_time,max_rate,max_exchange,max_funding_time,funding_diff_metric,metric_reason
IP/USDT,-0.003306,bitget,2025-11-13 16:00:00+00:00,-0.00156161,bybit,2025-11-13 13:00:00+00:00,0.00156161,B_in_next→use_rate_b
SOON/USDT,-0.002979493557661185,htx,2025-11-13 16:00:00+00:00,-0.00115185,bybit,2025-11-13 13:00:00+00:00,0.00115185,A_in_next→use_rate_a
LSK/USDT,-0.00200485,bybit,2025-11-13 13:00:00+00:00,-0.001162,bitget,2025-11-13 13:00:00+00:00,0.0008428499999999998,same_time→spread
DOOD/USDT,-0.0021956914984797,okx,2025-11-13 16:00:00+00:00,-0.000635,bitget,2025-11-13 13:00:00+00:00,0.000635,A_in_next→use_rate_a
0G/USDT,-0.000401,bitget,2025-11-13 13:00:00+00:00,1.25e-05,okx,2025-11-13 13:00:00+00:00,0.00041349999999999997,same_time→spread
BIO/USDT,-0.0005902927840421,okx,2025-11-13 16:00:00+00:00,-0.00037989,bybit,2025-11-13 13:00:00+00:00,0.00037989,A_in_next→use_rate_a
KAVA/USDT,-0.00074571,bybit,2025-11-13 16:00:00+00:00,-0.000371,bitget,2025-11-13 13:00:00+00:00,0.000371,A_in_next→use_rate_a
OM/USDT,-0.000749,bitget,2025-11-13 16:00:00+00:00,-0.00032594,bybit,2025-11-13 13:00:00+00:00,0.00032594,B_in_next→use_rate_b
COAI/USDT,0.00026411,bybit,2025-11-13 13:00:00+00:00,0.0010868738983464,okx,2025-11-13 16:00:00+00:00,0.00026411,A_in_next→use_rate_a
LA/USDT,-0.000822,bitget,2025-11-13 16:00:00+00:00,-0.00020379,bybit,2025-11-13 13:00:00+00:00,0.00020379,B_in_next→use_rate_b
M/USDT,5e-05,bitget,2025-11-13 16:00:00+00:00,0.00019069,bybit,2025-11-13 13:00:00+00:00,0.00019069,B_in_next→use_rate_b
AIA/USDT,1.25e-05,bybit,2025-11-13 13:00:00+00:00,0.000193,bitget,2025-11-13 13:00:00+00:00,0.0001805,same_time→spread
DBR/USDT,-0.000127,bitget,2025-11-13 13:00:00+00:00,1.25e-05,bybit,2025-11-13 13:00:00+00:00,0.0001395,same_time→spread
XTZ/USDT,-0.000271,bitget,2025-11-13 16:00:00+00:00,-0.0001096,bybit,2025-11-13 13:00:00+00:00,0.0001096,B_in_next→use_rate_b
HANA/USDT,5e-05,bybit,2025-11-13 16:00:00+00:00,6.5e-05,bitget,2025-11-13 13:00:00+00:00,6.5e-05,A_in_next→use_rate_a
ME/USDT,-5e-06,bitget,2025-11-13 13:00:00+00:00,1.25e-05,bybit,2025-11-13 13:00:00+00:00,1.7500000000000002e-05,same_time→spread
PRCL/USDT,-0.0005427709381003,okx,2025-11-13 16:00:00+00:00,1.3e-05,bitget,2025-11-13 13:00:00+00:00,1.3e-05,A_in_next→use_rate_a
HIPPO/USDT,1.3e-05,bitget,2025-11-13 13:00:00+00:00,0.00025552,bybit,2025-11-13 16:00:00+00:00,1.3e-05,A_in_next→use_rate_a
