timestamp_utc,exchange,symbol,symbol_n,funding_rate,next_funding_rate,next_funding_time,funding_time,raw_note
2025-11-15 10:33:15+0000,bitget,0GUSDT_UMCBL,0G/USDT,-0.000244,,,2025-11-15 11:00:00+0000,symbol_used=0GUSDT_UMCBL; next_settle_time=2025-11-15 11:00:00+0000
2025-11-15 10:33:15+0000,bitget,1000000MOGUSDT_UMCBL,1000000MOG/USDT,5e-05,,,2025-11-15 12:00:00+0000,symbol_used=1000000MOGUSDT_UMCBL; next_settle_time=2025-11-15 12:00:00+0000
2025-11-15 10:33:15+0000,bitget,1000BONKUSDT_UMCBL,1000BONK/USDT,2e-06,,,2025-11-15 12:00:00+0000,symbol_used=1000BONKUSDT_UMCBL; next_settle_time=2025-11-15 12:00:00+0000
2025-11-15 10:33:15+0000,bitget,AAVEUSDT_UMCBL,AAVE/USDT,1.7e-05,,,2025-11-15 16:00:00+0000,symbol_used=AAVEUSDT_UMCBL; next_settle_time=2025-11-15 16:00:00+0000
2025-11-15 10:33:15+0000,bitget,ACTUSDT_UMCBL,ACT/USDT,5e-05,,,2025-11-15 12:00:00+0000,symbol_used=ACTUSDT_UMCBL; next_settle_time=2025-11-15 12:00:00+0000
2025-11-15 10:33:15+0000,bitget,ADAUSDT_UMCBL,ADA/USDT,4.1e-05,,,2025-11-15 16:00:00+0000,symbol_used=ADAUSDT_UMCBL; next_settle_time=2025-11-15 16:00:00+0000
2025-11-15 10:33:15+0000,bitget,AEROUSDT_UMCBL,AERO/USDT,5e-05,,,2025-11-15 12:00:00+0000,symbol_used=AEROUSDT_UMCBL; next_settle_time=2025-11-15 12:00:00+0000
2025-11-15 10:33:15+0000,bitget,AIAUSDT_UMCBL,AIA/USDT,0.000654,,,2025-11-15 11:00:00+0000,symbol_used=AIAUSDT_UMCBL; next_settle_time=2025-11-15 11:00:00+0000
2025-11-15 10:33:15+0000,bitget,AIXBTUSDT_UMCBL,AIXBT/USDT,5e-05,,,2025-11-15 12:00:00+0000,symbol_used=AIXBTUSDT_UMCBL; next_settle_time=2025-11-15 12:00:00+0000
2025-11-15 10:33:15+0000,bitget,ALCHUSDT_UMCBL,ALCH/USDT,5e-05,,,2025-11-15 12:00:00+0000,symbol_used=ALCHUSDT_UMCBL; next_settle_time=2025-11-15 12:00:00+0000
2025-11-15 10:33:15+0000,bitget,ALLOUSDT_UMCBL,ALLO/USDT,-0.000508,,,2025-11-15 12:00:00+0000,symbol_used=ALLOUSDT_UMCBL; next_settle_time=2025-11-15 12:00:00+0000
2025-11-15 10:33:15+0000,bitget,APEUSDT_UMCBL,APE/USDT,0.0001,,,2025-11-15 16:00:00+0000,symbol_used=APEUSDT_UMCBL; next_settle_time=2025-11-15 16:00:00+0000
2025-11-15 10:33:15+0000,bitget,APRUSDT_UMCBL,APR/USDT,-0.000394,,,2025-11-15 12:00:00+0000,symbol_used=APRUSDT_UMCBL; next_settle_time=2025-11-15 12:00:00+0000
2025-11-15 10:33:15+0000,bitget,APTUSDT_UMCBL,APT/USDT,-0.00028,,,2025-11-15 16:00:00+0000,symbol_used=APTUSDT_UMCBL; next_settle_time=2025-11-15 16:00:00+0000
2025-11-15 10:33:15+0000,bitget,ARBUSDT_UMCBL,ARB/USDT,0.0001,,,2025-11-15 16:00:00+0000,symbol_used=ARBUSDT_UMCBL; next_settle_time=2025-11-15 16:00:00+0000
2025-11-15 10:33:15+0000,bitget,ARUSDT_UMCBL,AR/USDT,1.6e-05,,,2025-11-15 16:00:00+0000,symbol_used=ARUSDT_UMCBL; next_settle_time=2025-11-15 16:00:00+0000
2025-11-15 10:33:15+0000,bitget,ASTERUSDT_UMCBL,ASTER/USDT,-9.2e-05,,,2025-11-15 12:00:00+0000,symbol_used=ASTERUSDT_UMCBL; next_settle_time=2025-11-15 12:00:00+0000
